smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CC1CN(c2ccccc2F)CCN1C(=O)c1cccc(-n2[nH]c(=O)ccc2=O)c1,0.0044,0.004,0.0029,0.0008,0.0345,0.0011,0.0016,0.0069,0.0254,0.0014,0.0011,0.0028,0.0353,0.0004,0.0007,0.0064,0.0069,0.0001,0.0002,0.0019,0.0306,0.0008,0.001,0.0064,0.0119,0.0004,0.0007,0.0046,0.0362,0.0059,0.0041,0.0053,0.0552,0.7505,0.1368,0.0005,0.0349,0.0906,0.0237,0.0424,0.0,0.0287,0.0268,0.0756,0.1723,0.0267,0.085,0.0166,0.004,0.055,0.6126,0.741176,494,0.741176,0.755556,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1,KEPT,,0.725806,0.611940,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O.O.O.O=C([O-])C1[O][Sb]2[O]C(=O)C([O]2)C(C(=O)[O-])[O][Sb]2[O]C(=O)C1[O]2.[K+].[K+]
O=[N+]([O-])c1c(N2CCOC(c3cccc(C(F)(F)F)c3)C2)nc2sccn12,0.0093,0.0087,0.0062,0.002,0.4029,0.2939,0.1303,0.0103,0.0343,0.0021,0.0016,0.0032,0.5296,0.176,0.0685,0.0363,0.1822,0.0087,0.0073,0.0113,0.133,0.0078,0.0068,0.0142,0.1762,0.0132,0.0108,0.0181,0.0555,0.0097,0.006,0.0064,0.0,0.1184,0.0037,0.0,0.1046,0.2714,0.0693,0.8475,0.6349,0.3644,0.3215,0.2067,0.1209,0.1692,0.0709,0.0268,0.0113,0.3268,0.6069,0.775281,493,0.775281,0.814815,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,KEPT,,0.762712,0.779412,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
O=C(Cn1cc(Br)c(=O)c([N+](=O)[O-])c1)N1CCCC2CCCCC21,0.1249,0.1519,0.115,0.0482,0.2295,0.0151,0.0103,0.0151,0.0691,0.0056,0.0037,0.005,0.4048,0.0243,0.0143,0.0416,0.0263,0.0007,0.001,0.0047,0.0483,0.0016,0.0018,0.0085,0.0522,0.0024,0.0029,0.0104,0.1174,0.0247,0.0132,0.0099,0.0,0.0004,0.0195,0.0046,0.0408,0.2548,0.0542,0.0001,0.0042,0.6073,0.2436,0.4439,0.2546,0.1192,0.0252,0.0202,0.0164,0.2115,0.7051,0.796875,492,0.796875,0.811594,Cc1ncc([N+](=O)[O-])n1CC(=O)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,FILTERED,motif:quinolone,0.786885,0.767857,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3C[C@@H](C(=O)N4CC[C@H](NC(=O)CNC(=N)N)C4)N(C)C3)[C@H](C)[C@H]12,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
O=[N+]([O-])c1ccn(CCN2CCCC2C(O)C(F)(F)F)n1,0.0046,0.004,0.0029,0.0009,0.3949,0.0874,0.0407,0.0137,0.0446,0.003,0.0021,0.0037,0.4932,0.0801,0.0343,0.0343,0.1516,0.0064,0.0057,0.0099,0.187,0.0143,0.0116,0.0175,0.1709,0.0126,0.0105,0.0179,0.0641,0.0115,0.0069,0.0068,0.0,0.0001,0.0001,0.0,0.0145,0.1173,0.0148,0.0333,0.0018,0.0533,0.0744,0.3389,0.0799,0.1679,0.0244,0.0128,0.0116,0.0809,0.636,0.759494,491,0.759494,0.796875,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.684211,0.769231,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Cl.N=C(N)n1cccn1
CC(C)(C)[C@H]1OCC[C@@H]1CNc1nn2c(=O)ccnc2s1,0.003,0.0025,0.0018,0.0005,0.448,0.197,0.0853,0.0141,0.0407,0.0026,0.0019,0.0036,0.414,0.0301,0.0157,0.031,0.0968,0.0034,0.0034,0.0081,0.0819,0.0035,0.0035,0.0109,0.097,0.0053,0.0053,0.0132,0.0605,0.0107,0.0065,0.0067,0.0001,0.0002,0.0002,0.0001,0.0086,0.0784,0.0083,0.0031,0.0163,0.1006,0.0845,0.142,0.0632,0.138,0.0284,0.0137,0.0098,0.0561,0.681,0.817073,490,0.817073,0.824176,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,FILTERED,motif:quinolone,0.754098,0.796296,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
COc1ccc(=O)n(Cc2c(C(F)(F)F)nn(C)c2Cl)n1,0.0053,0.0047,0.0034,0.0011,0.4509,0.2236,0.0957,0.0133,0.0552,0.004,0.0028,0.0042,0.538,0.0826,0.0349,0.041,0.1457,0.0061,0.0054,0.0099,0.1173,0.0063,0.0057,0.0134,0.1782,0.0134,0.011,0.0183,0.1109,0.0227,0.0121,0.0092,0.0001,0.0005,0.0001,0.0,0.0071,0.161,0.0086,0.0304,0.0005,0.065,0.1246,0.4576,0.0957,0.178,0.0404,0.019,0.0123,0.1056,0.6611,0.809524,489,0.809524,0.813559,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.787234,0.770833,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1
NCCc1nc(C(=O)Nc2ccc(=O)n(Cc3ccccc3Cl)c2)cs1,0.0054,0.0049,0.0035,0.0011,0.5743,0.1611,0.0655,0.0246,0.0831,0.0071,0.0045,0.0054,0.6474,0.1537,0.0605,0.0653,0.0395,0.001,0.0013,0.0049,0.1368,0.0077,0.0068,0.015,0.2937,0.0315,0.0221,0.0268,0.107,0.0214,0.0115,0.009,0.5975,0.0109,0.0067,0.0179,0.1083,0.1271,0.6398,0.0044,0.1165,0.2071,0.2228,0.2471,0.1793,0.2761,0.0444,0.0203,0.0189,0.2058,0.7119,0.793478,488,0.793478,0.796875,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.714286,0.695122,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC
FC(F)(F)Oc1ccc(-n2nnnc2Sc2ncc(Cl)cn2)cc1,0.0045,0.0038,0.0028,0.0009,0.4581,0.1357,0.0597,0.0167,0.0751,0.0063,0.004,0.0049,0.5535,0.0814,0.0346,0.0449,0.2994,0.0214,0.0152,0.0158,0.2726,0.0311,0.0228,0.0229,0.2198,0.02,0.0152,0.0214,0.0845,0.016,0.009,0.0079,0.0,0.0038,0.0001,0.0,0.243,0.3412,0.5596,0.723,0.8892,0.5627,0.4953,0.4773,0.3252,0.2186,0.0355,0.0182,0.015,0.513,0.6364,0.784091,487,0.784091,0.849057,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,KEPT,,0.702128,0.763158,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,CC(=O)Oc1ccc(Cl)c2cccnc12
CN(CC1CCc2nc(C(F)(F)F)cn2C1)c1ncc(Cl)cn1,0.0024,0.002,0.0015,0.0004,0.4432,0.1668,0.0716,0.0135,0.0401,0.0026,0.0019,0.0035,0.5098,0.1369,0.0546,0.0342,0.2418,0.0138,0.0105,0.0131,0.0675,0.0026,0.0027,0.0096,0.1029,0.0057,0.0056,0.0134,0.0564,0.0098,0.0061,0.0064,0.0,0.0,0.0,0.0,0.0265,0.1869,0.0952,0.13,0.4322,0.1502,0.2754,0.3115,0.2019,0.1627,0.0378,0.0172,0.0105,0.2011,0.7316,0.829268,486,0.800000,0.820513,CN(Cl)CC1CCCCC1C(=O)Cc1cnc(N)nc1N,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,KEPT,,0.736842,0.813559,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
COC(=O)c1nsc(NC(=O)C(C)Sc2ccc([N+](=O)[O-])cc2)n1,0.0091,0.0083,0.006,0.002,0.3475,0.038,0.0201,0.0152,0.0861,0.0078,0.0048,0.0053,0.565,0.1529,0.0602,0.0436,0.1082,0.004,0.0038,0.0083,0.1642,0.0113,0.0095,0.0163,0.1996,0.0163,0.0129,0.0198,0.0846,0.0161,0.0091,0.0079,0.0,0.0143,0.0133,0.0003,0.0884,0.2405,0.0873,0.9565,0.4291,0.434,0.7344,0.6026,0.3491,0.1738,0.0299,0.0155,0.0132,0.4358,0.6044,0.707692,485,0.707692,0.707692,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,KEPT,,0.714286,0.750000,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
N#Cc1sc(NC(=O)C2c3ccccc3Oc3ccccc32)nc1Cl,0.0107,0.0097,0.0071,0.0024,0.4701,0.1385,0.06,0.0169,0.0964,0.0091,0.0055,0.0057,0.5993,0.1128,0.0454,0.0515,0.1948,0.0097,0.0079,0.0118,0.24,0.0228,0.0174,0.0208,0.2509,0.0246,0.0177,0.0224,0.1028,0.0205,0.011,0.0088,0.0027,0.0,0.0,0.0,0.0676,0.2372,0.1564,0.0069,0.0196,0.3537,0.5254,0.48,0.1201,0.2186,0.0386,0.0191,0.0156,0.2185,0.6989,0.811765,484,0.811765,0.824561,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.617021,0.764706,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=C1C=C2C(=CCOC2O)O1
Cn1c(=O)c2[nH]c(SCCCn3ccnc3)nc2n(C)c1=O,0.0014,0.0011,0.0008,0.0002,0.4394,0.1218,0.0536,0.0148,0.0387,0.0024,0.0018,0.0035,0.5244,0.1385,0.0551,0.0365,0.0504,0.0014,0.0016,0.0055,0.0967,0.0045,0.0043,0.0119,0.1308,0.0081,0.0074,0.0156,0.0652,0.0117,0.007,0.007,0.0,0.0,0.0002,0.0,0.0125,0.105,0.004,0.0001,0.0015,0.0622,0.0181,0.149,0.0887,0.1497,0.0322,0.0147,0.0105,0.049,0.747,0.808219,483,0.808219,0.661972,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,FILTERED,motif:quinolone,0.672414,0.733333,Cc1ncc([N+](=O)[O-])n1CC(=O)O,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
O=C(O)CN(C(=O)c1ccn(-c2ccc(Cl)c(Cl)c2)n1)C1CCOCC1,0.003,0.0026,0.0018,0.0005,0.0124,0.0004,0.0007,0.0044,0.0368,0.0023,0.0017,0.0034,0.1364,0.003,0.0029,0.0156,0.0093,0.0002,0.0003,0.0022,0.0342,0.001,0.0011,0.0068,0.03,0.0012,0.0016,0.0076,0.0598,0.0105,0.0065,0.0067,0.0,0.0751,0.1161,0.0051,0.054,0.0867,0.0877,0.253,0.0032,0.3085,0.1889,0.284,0.1484,0.0358,0.0107,0.0148,0.0058,0.1571,0.6755,0.780488,482,0.780488,0.808824,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,KEPT,,0.750000,0.653846,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
COc1cc2nc(C(Cl)=Cc3cncs3)[nH]c(=O)c2cc1OC,0.0022,0.0018,0.0013,0.0004,0.4524,0.0843,0.0383,0.0181,0.1094,0.011,0.0065,0.0061,0.4993,0.0483,0.0226,0.0394,0.1537,0.0067,0.0059,0.0103,0.1934,0.0151,0.0122,0.0183,0.3064,0.0366,0.0244,0.026,0.0896,0.0174,0.0097,0.0083,0.0,0.0,0.0,0.0,0.5326,0.1662,0.282,0.0305,0.829,0.5221,0.4214,0.6113,0.2213,0.2007,0.0246,0.0134,0.0141,0.4018,0.6812,0.808219,481,0.826087,0.811594,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1ccc(Cc2cnc(N)nc2N)cc1OC,FILTERED,motif:quinolone,0.753247,0.753247,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1
Clc1ccc2c(c1Cl)OCCC2Nc1ncnc2nc[nH]c12,0.0022,0.0018,0.0013,0.0004,0.4947,0.131,0.0551,0.0175,0.069,0.0055,0.0036,0.0047,0.5755,0.1372,0.0539,0.0446,0.192,0.0095,0.0079,0.0119,0.221,0.019,0.0148,0.0196,0.209,0.0172,0.0133,0.02,0.0712,0.0129,0.0076,0.0072,0.0,0.0,0.0,0.0,0.0507,0.3026,0.5203,0.0221,0.1811,0.4144,0.61,0.469,0.3493,0.2038,0.0371,0.0175,0.014,0.3244,0.648,0.865672,480,0.865672,0.808824,Oc1c(I)cc(Cl)c2cccnc12,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,KEPT,,0.759259,0.770492,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.2406,0.296,0.2383,0.1222,0.1028,0.8829,0.6504,0.0005,0.1506,0.0193,0.0104,0.0072,0.1976,0.7456,0.4237,0.0082,0.6444,0.3029,0.1387,0.0285,0.543,0.3181,0.1812,0.0388,0.5642,0.2909,0.1367,0.0401,0.0855,0.0164,0.0093,0.0081,0.0,0.9995,0.999,0.0,0.1294,0.405,0.4003,0.7453,0.9925,0.473,0.3098,0.6568,0.4791,0.281,0.4302,0.3097,0.0282,0.5101,0.9101,0.000000,479,0.000000,0.163934,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],FILTERED,motif:beta_lactams; motif:small_strained,0.000000,0.000000,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
N#Cc1nc(N2CCCC2CN2CCOCC2)ccc1Cl,0.0043,0.0038,0.0027,0.0008,0.473,0.1735,0.0731,0.015,0.054,0.0038,0.0026,0.0041,0.5044,0.0592,0.0266,0.0382,0.1732,0.0079,0.0067,0.0109,0.1085,0.0054,0.005,0.0127,0.1696,0.0121,0.0101,0.018,0.0732,0.0133,0.0078,0.0073,0.0,0.0003,0.0,0.0,0.0103,0.1374,0.0051,0.0,0.0,0.0533,0.0789,0.1689,0.0882,0.1734,0.031,0.015,0.0119,0.0602,0.7249,0.782051,478,0.656250,0.831325,N#Cc1nc(N(O)CCN2CCOCC2)sc1Cl,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,KEPT,,0.709091,0.764706,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,CC(C)C[C@H]1NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O
Clc1cncc(OC2CCN(c3ncnc4[nH]ccc34)CC2)n1,0.0014,0.0011,0.0008,0.0002,0.445,0.2342,0.099,0.012,0.0395,0.0025,0.0018,0.0034,0.521,0.1128,0.0456,0.0358,0.1128,0.0041,0.0039,0.0083,0.124,0.0068,0.0061,0.0136,0.235,0.0208,0.0153,0.0209,0.0619,0.011,0.0067,0.0067,0.0,0.0,0.0,0.0,0.0051,0.1112,0.006,0.0002,0.0009,0.0716,0.0485,0.1575,0.0928,0.1712,0.0437,0.0199,0.0112,0.0549,0.7097,0.810526,477,0.810526,0.738636,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,KEPT,,0.727273,0.734375,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
O=c1nc2n(Cc3ccc(S(=O)(=O)C(F)F)cc3)cccc-2o1,0.002,0.0016,0.0012,0.0003,0.3752,0.0546,0.0277,0.0163,0.0644,0.005,0.0034,0.0046,0.5032,0.0612,0.0276,0.039,0.1031,0.0038,0.0037,0.0083,0.1296,0.0076,0.0068,0.0148,0.0852,0.0045,0.0047,0.0125,0.0614,0.0109,0.0067,0.0068,0.0,0.0014,0.0734,0.0032,0.0636,0.1243,0.0174,0.0145,0.006,0.0868,0.3776,0.224,0.1389,0.1471,0.0167,0.0172,0.0118,0.117,0.6403,0.788462,476,0.788462,0.786885,NCc1ccc(S(N)(=O)=O)cc1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,FILTERED,motif:sulfone_general,0.750000,0.659091,Cc1cc(O)cc(C)c1Cl,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
COC(CN=C(N)Nc1ccc(C)cc1)c1ccc(Cl)cc1,0.0287,0.0302,0.0218,0.0076,0.384,0.026,0.0142,0.0208,0.0823,0.0069,0.0044,0.0052,0.5688,0.0636,0.0277,0.048,0.0677,0.002,0.0022,0.0065,0.2063,0.0156,0.0125,0.019,0.3909,0.0566,0.0357,0.0336,0.1504,0.0334,0.0166,0.011,0.004,0.3154,0.1792,0.0112,0.3288,0.487,0.372,0.8949,0.7833,0.4709,0.5295,0.6125,0.5117,0.2092,0.0611,0.0349,0.0181,0.5545,0.7059,0.727273,475,0.727273,0.732143,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,KEPT,,0.647059,0.689655,Cc1cc(O)ccc1Cl,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
CC(Sc1nnc2c(=O)[nH]c3ccccc3n12)C(F)(F)F,0.0096,0.0087,0.0063,0.0021,0.4664,0.1928,0.0818,0.0146,0.0622,0.0048,0.0032,0.0046,0.5612,0.1253,0.0499,0.0424,0.233,0.0136,0.0107,0.0143,0.2227,0.02,0.0157,0.0208,0.1189,0.0072,0.0069,0.0152,0.0754,0.014,0.0082,0.0075,0.0,0.0009,0.0004,0.0,0.0437,0.1958,0.0516,0.0013,0.0054,0.1833,0.213,0.4259,0.1161,0.1944,0.043,0.0203,0.0135,0.1373,0.6423,0.796296,474,0.796296,0.820513,O=c1ccn(F)c2ccccc12,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,KEPT,,0.756098,0.693878,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
CS(=O)(=O)c1cccc(Oc2c(F)cc([N+](=O)[O-])cc2F)c1,0.0063,0.0057,0.0041,0.0013,0.3409,0.0376,0.0206,0.017,0.0893,0.0081,0.005,0.0054,0.5577,0.0944,0.0399,0.0469,0.117,0.0046,0.0044,0.0092,0.1816,0.0135,0.0111,0.0176,0.2636,0.0277,0.0197,0.024,0.0805,0.0151,0.0086,0.0077,0.0001,0.0718,0.029,0.0003,0.0287,0.3644,0.0175,0.0102,0.0402,0.2148,0.5379,0.5673,0.2055,0.1819,0.0309,0.0158,0.0144,0.2207,0.7168,0.755102,473,0.755102,0.790323,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,FILTERED,motif:sulfone_general,0.000000,0.000000,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
CCn1c([C@H]2OCC[C@H]2C)nn(Cc2cnc(Cl)s2)c1=O,0.0053,0.0047,0.0034,0.001,0.4547,0.1879,0.0797,0.0136,0.0674,0.0053,0.0035,0.0046,0.5386,0.1184,0.0478,0.0393,0.1184,0.0044,0.0042,0.0086,0.1496,0.0094,0.008,0.0153,0.1793,0.0134,0.011,0.0183,0.0817,0.0153,0.0087,0.0077,0.0,0.0013,0.0002,0.0,0.0321,0.1217,0.0246,0.0231,0.0,0.014,0.0525,0.1486,0.069,0.1772,0.04,0.0185,0.0121,0.054,0.6819,0.788732,472,0.788732,0.770492,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.689655,0.701754,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,Cc1cc(O)cc(C)c1Cl
