smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
O=C(CCl)N(Cc1cccs1)c1ccc2c(c1)OCCO2,0.003,0.0024,0.0018,0.0006,0.2614,0.0168,0.0105,0.0135,0.0762,0.0064,0.0041,0.0049,0.5452,0.0904,0.0382,0.0439,0.1586,0.0069,0.006,0.0102,0.3376,0.0493,0.034,0.0268,0.2852,0.0314,0.0217,0.0249,0.0781,0.0145,0.0083,0.0075,0.0,0.008,0.0013,0.0,0.1042,0.1352,0.0091,0.0009,0.0001,0.4241,0.0571,0.3309,0.1986,0.1939,0.0251,0.014,0.0147,0.14,0.7579,0.772152,1001,0.772152,0.777778,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],KEPT,,0.754098,0.754098,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
O=C(CCl)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0.0034,0.0028,0.002,0.0006,0.2394,0.013,0.0086,0.0142,0.0917,0.0084,0.0052,0.0056,0.5512,0.0835,0.0359,0.0465,0.1463,0.0062,0.0055,0.0101,0.3032,0.0376,0.0269,0.0249,0.2211,0.0194,0.0148,0.0215,0.0909,0.0175,0.0097,0.0082,0.0,0.0188,0.0006,0.0,0.1363,0.1035,0.0642,0.0014,0.0011,0.4464,0.084,0.3026,0.1541,0.183,0.023,0.0122,0.0146,0.1437,0.8008,0.666667,1000,0.666667,0.662500,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.516129,0.704545,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
CC(C)C(C(=O)O)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,0.014,0.0132,0.0096,0.0033,0.4191,0.0565,0.0281,0.0202,0.0867,0.0077,0.0048,0.0054,0.5451,0.0547,0.0277,0.0668,0.092,0.0032,0.0033,0.008,0.1447,0.0091,0.0081,0.0168,0.1785,0.014,0.0118,0.0205,0.1549,0.0358,0.0178,0.0115,0.0002,0.0026,0.002,0.001,0.0185,0.196,0.0098,0.0031,0.009,0.2663,0.0956,0.5622,0.1537,0.1817,0.0219,0.0126,0.0171,0.146,0.7879,0.745455,999,0.745455,0.722222,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.409091,0.550000,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,NC(=O)[C@@H]1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)[C@@H]3C(=O)[C@]2(O)C1=O
COc1ccc(C2(C)NC(=O)N(NC(=O)CCl)C2=O)cc1,0.0074,0.0066,0.0048,0.0015,0.2249,0.0159,0.0107,0.014,0.1879,0.0282,0.0146,0.0089,0.5927,0.2605,0.1044,0.055,0.2851,0.021,0.0157,0.0179,0.4961,0.1746,0.1086,0.0429,0.3998,0.074,0.0443,0.0344,0.105,0.0213,0.0115,0.009,0.0001,0.0173,0.0131,0.0012,0.1379,0.1135,0.1179,0.008,0.0206,0.3947,0.1649,0.3618,0.1499,0.2554,0.0688,0.0364,0.0205,0.1633,0.7287,0.745763,998,0.745763,0.800000,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C,KEPT,,0.681818,0.681818,C[C@@H]1O[C@@H]1P(=O)(O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
CCOC(=O)C1=C(CCl)NC(=O)NC1c1ccc(Cl)cc1,0.0052,0.0044,0.0032,0.001,0.4891,0.1412,0.0589,0.0162,0.1911,0.028,0.0142,0.0084,0.5433,0.2982,0.116,0.0386,0.4651,0.0602,0.0349,0.0217,0.4807,0.1452,0.0872,0.0347,0.5376,0.1903,0.094,0.0394,0.1353,0.0294,0.0149,0.0102,0.0,0.0018,0.0008,0.0,0.0295,0.1517,0.0372,0.005,0.0151,0.1043,0.1,0.2504,0.0759,0.3164,0.0999,0.0471,0.0189,0.0855,0.8162,0.795181,997,0.775862,0.758621,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.741935,0.750000,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
COc1ccc(Oc2ccc([N+](=O)[O-])cc2C(=O)O)cc1,0.0042,0.0036,0.0026,0.0008,0.1704,0.0098,0.0077,0.0142,0.1025,0.0102,0.0062,0.0063,0.5889,0.0869,0.0405,0.0734,0.103,0.0039,0.0038,0.0088,0.1777,0.0133,0.0112,0.019,0.3169,0.0437,0.0308,0.0346,0.1148,0.0239,0.0126,0.0095,0.001,0.0013,0.0009,0.0012,0.0131,0.2085,0.098,0.0474,0.8266,0.2829,0.7381,0.3771,0.1641,0.1755,0.0218,0.0129,0.0186,0.3062,0.8585,0.659091,996,0.659091,0.758621,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,COC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.000000,0.000000,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
NCCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.003,0.0024,0.0018,0.0005,0.4211,0.0309,0.0157,0.0201,0.0594,0.0043,0.0029,0.0043,0.5749,0.0583,0.0258,0.0507,0.0416,0.0011,0.0013,0.0048,0.2308,0.0191,0.0148,0.0199,0.3157,0.0339,0.0229,0.0262,0.0848,0.0158,0.0089,0.0077,0.2769,0.1058,0.0187,0.0009,0.253,0.367,0.6666,0.997,0.7616,0.5993,0.6504,0.6986,0.3533,0.2231,0.0302,0.0125,0.015,0.5941,0.8015,0.800000,995,0.800000,0.622642,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,NCc1cn(-c2ccccc2)nc1C12CC3CC(CC(C3)C1)C2,KEPT,,0.744186,0.578947,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
O=C(O)c1cccnc1Sc1ccnc2cc(Cl)ccc12,0.0107,0.0099,0.0072,0.0024,0.4888,0.093,0.0418,0.0218,0.0895,0.0082,0.0051,0.0055,0.614,0.1045,0.0434,0.0596,0.1459,0.0062,0.0056,0.0102,0.2684,0.0293,0.0218,0.0232,0.3113,0.0385,0.0258,0.0274,0.1812,0.0444,0.0211,0.0126,0.0001,0.0295,0.0083,0.0002,0.0391,0.2742,0.8481,0.8444,0.9329,0.423,0.6829,0.6776,0.2245,0.2344,0.0404,0.02,0.0181,0.5496,0.788,0.703704,994,0.703704,0.686275,Oc1c(I)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,KEPT,,0.636364,0.636364,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
COc1cc(N(C(=O)CCl)C(=O)CCl)cc(OC)c1OC,0.01,0.009,0.0066,0.0022,0.4887,0.1223,0.0529,0.0187,0.2169,0.0361,0.0179,0.0097,0.542,0.5573,0.2676,0.053,0.5476,0.1122,0.0604,0.028,0.4811,0.1409,0.0882,0.0397,0.4949,0.1369,0.074,0.0416,0.1421,0.0312,0.0157,0.0105,0.0,0.0202,0.0154,0.0003,0.3269,0.1647,0.0886,0.0002,0.001,0.102,0.2663,0.421,0.2114,0.3248,0.1296,0.0665,0.0226,0.1758,0.7293,0.673077,993,0.687500,0.687500,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
COCC(C)N(Cc1ccc(C(F)(F)F)cc1)C(=O)CCl,0.0048,0.0041,0.003,0.0009,0.0953,0.0036,0.0034,0.0089,0.131,0.0147,0.0082,0.0066,0.467,0.0507,0.0239,0.0354,0.3652,0.0324,0.0212,0.0182,0.3649,0.0597,0.0401,0.0283,0.2721,0.0292,0.0205,0.0245,0.1172,0.024,0.0126,0.0092,0.0,0.0001,0.0,0.0,0.128,0.091,0.0979,0.5896,0.2242,0.4318,0.1787,0.5001,0.2499,0.2019,0.0243,0.0148,0.0147,0.2768,0.6818,0.826923,992,0.816667,0.782609,CCN(CC)CCOC(=O)c1ccc(N)cc1,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
O=C(O)c1cccc(CSc2ccc3c(c2)OCCO3)c1,0.0022,0.0018,0.0013,0.0004,0.1069,0.0047,0.0047,0.0153,0.057,0.0042,0.0029,0.0044,0.5049,0.0404,0.0218,0.0613,0.0104,0.0002,0.0003,0.0024,0.1561,0.0101,0.0088,0.0176,0.1098,0.0073,0.0075,0.019,0.0896,0.0172,0.0096,0.0081,0.0085,0.0163,0.0097,0.006,0.0296,0.2383,0.1521,0.0342,0.0186,0.2352,0.1711,0.4221,0.1924,0.1162,0.0114,0.0074,0.0149,0.1659,0.7631,0.781250,991,0.780000,0.777778,O=C(O)CNC(=O)c1ccccc1,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,KEPT,,0.727273,0.727273,Cc1cc(O)cc(C)c1Cl,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
CN(CCCC(=O)O)c1ccc([N+](=O)[O-])c2ncccc12,0.0085,0.0078,0.0057,0.0018,0.37,0.4516,0.2172,0.0083,0.079,0.0067,0.0044,0.0053,0.5072,0.373,0.1519,0.0353,0.4241,0.0483,0.0297,0.0212,0.2072,0.0173,0.0139,0.0198,0.3888,0.0651,0.0394,0.0324,0.1484,0.0338,0.0169,0.0111,0.0007,0.0309,0.008,0.0003,0.0217,0.2209,0.1303,0.7244,0.7577,0.3532,0.6313,0.5801,0.2295,0.2371,0.115,0.0541,0.0151,0.4055,0.8046,0.707692,990,0.707692,0.549020,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,FILTERED,motif:aminoglycoside_h1,0.000000,0.000000,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=S(=O)(Nc1cccc2cccnc12)c1cccnc1Cl,0.0068,0.0063,0.0045,0.0014,0.4886,0.0778,0.0356,0.0231,0.0528,0.0037,0.0026,0.0041,0.5544,0.0558,0.0256,0.0505,0.2697,0.0174,0.0128,0.0148,0.2536,0.0254,0.0193,0.0222,0.2211,0.0195,0.015,0.0217,0.1178,0.0243,0.0127,0.0095,0.0001,0.0001,0.0001,0.0001,0.2857,0.4403,0.1987,0.9585,0.9909,0.5022,0.5481,0.66,0.2393,0.2183,0.0256,0.0142,0.0164,0.536,0.7454,0.708333,989,0.708333,0.581395,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,O=S(=O)(O)O.Oc1cccc2cccnc12,FILTERED,motif:sulfonamide_h1,0.577778,0.686275,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
O=C(O)c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O,0.0228,0.023,0.0167,0.0058,0.1919,0.0149,0.0137,0.0414,0.2336,0.0454,0.026,0.0177,0.5655,0.0738,0.0432,0.1281,0.0617,0.0025,0.0032,0.0112,0.224,0.0228,0.02,0.0339,0.1714,0.0188,0.0192,0.0416,0.3137,0.1148,0.0542,0.0264,0.1146,0.0737,0.0204,0.2697,0.3355,0.3108,0.5547,0.1126,0.921,0.866,0.7994,0.4944,0.3767,0.211,0.0433,0.0241,0.064,0.5301,0.795,0.750000,988,0.750000,0.758065,CC(=O)Oc1cccc(C)c1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,FILTERED,motif:quinolone,0.470588,0.595238,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
O=C(O)CC(NCc1cc(Cl)cc(Cl)c1O)c1cccs1,0.0066,0.0058,0.0042,0.0014,0.3505,0.026,0.0146,0.0184,0.0766,0.0064,0.0041,0.005,0.5296,0.0493,0.0231,0.046,0.1604,0.007,0.0061,0.0104,0.1868,0.0139,0.0113,0.0176,0.2118,0.0185,0.0146,0.022,0.1182,0.0244,0.0128,0.0095,0.0,0.0044,0.0035,0.0006,0.4672,0.523,0.8207,0.0012,0.5036,0.8446,0.3808,0.7412,0.5208,0.1823,0.0173,0.0105,0.0146,0.5337,0.659,0.792453,987,0.792453,0.745098,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,FILTERED,pains:mannich_A(296),0.500000,0.678571,N[C@@H]1CONC1=O,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
O=C(O)c1cc(Oc2ccc(Cl)c3ccccc23)ccn1,0.0052,0.0045,0.0033,0.001,0.4703,0.0701,0.0342,0.0266,0.0876,0.0079,0.005,0.0056,0.6452,0.1463,0.059,0.0689,0.1453,0.0063,0.0057,0.0105,0.2032,0.0165,0.0135,0.0204,0.2667,0.029,0.0213,0.0275,0.2164,0.0574,0.0263,0.0142,0.0,0.0007,0.0012,0.0002,0.2183,0.3676,0.6314,0.9778,0.9737,0.6792,0.9,0.7086,0.2567,0.2267,0.0376,0.0188,0.0194,0.6348,0.7684,0.711538,986,0.711538,0.607843,Oc1c(I)cc(Cl)c2cccnc12,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.689655,0.689655,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
O=C(Nc1ccc(Cl)c(Cl)c1)C1CCCCN1C(=O)CCl,0.007,0.0061,0.0044,0.0015,0.3184,0.0252,0.0142,0.015,0.0844,0.0075,0.0047,0.0052,0.5466,0.1447,0.0575,0.0409,0.3805,0.0356,0.0228,0.0186,0.2862,0.0331,0.024,0.0233,0.4069,0.0723,0.042,0.0314,0.1086,0.0218,0.0116,0.0089,0.0,0.0108,0.0002,0.0,0.0455,0.2006,0.1902,0.0025,0.0062,0.6453,0.0585,0.2544,0.3173,0.2376,0.0397,0.0202,0.0161,0.1912,0.6785,0.769231,0,0.769231,0.774194,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,KEPT,,0.586957,0.621622,CC[C@@H]1CCN[C@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)C1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(O)c1cc(NS(=O)(=O)c2ccc(Cl)s2)c(F)cc1F,0.0119,0.0112,0.0081,0.0027,0.2926,0.025,0.017,0.0291,0.1696,0.0241,0.0131,0.0092,0.6407,0.2466,0.1023,0.0773,0.1256,0.0052,0.005,0.0102,0.2669,0.0302,0.0228,0.0245,0.3232,0.0461,0.0313,0.0328,0.1422,0.032,0.0162,0.011,0.0,0.4144,0.1964,0.0002,0.1046,0.327,0.5173,0.0904,0.135,0.4965,0.4944,0.4044,0.2936,0.2192,0.0928,0.0458,0.0219,0.3181,0.7611,0.780000,985,0.745098,0.750000,O=C(O)c1cc(S(=O)(=O)O)ccc1O,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:sulfonamide_h1,0.625000,0.681818,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
O=[N+]([O-])c1ccc(N2CCN(CCO)CC2)c2nonc12,0.0098,0.0091,0.0066,0.0021,0.4489,0.1224,0.056,0.0184,0.1014,0.0098,0.006,0.006,0.5256,0.0596,0.028,0.0494,0.2418,0.0145,0.0111,0.0142,0.1852,0.0142,0.0116,0.0182,0.1476,0.0102,0.009,0.0174,0.1132,0.0235,0.0125,0.0095,0.0321,0.0932,0.0435,0.0072,0.1081,0.3109,0.6582,0.0091,0.1807,0.4225,0.3698,0.5438,0.3143,0.2006,0.0396,0.0205,0.0158,0.3241,0.7979,0.706897,984,0.706897,0.644068,O=[N+]([O-])c1cncn1CCN1CCOCC1,O=[N+]([O-])c1ccc(N(CCO)CCO)c2c1no[n+]2[O-],FILTERED,motif:aminoglycoside_h1,0.702128,0.703704,Cc1ncc([N+](=O)[O-])n1C,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
Cc1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C2=O,0.0129,0.0121,0.0088,0.003,0.5264,0.0766,0.0346,0.0276,0.1556,0.0192,0.0104,0.0076,0.603,0.0704,0.0325,0.0709,0.2969,0.0216,0.0158,0.0175,0.139,0.0081,0.0072,0.0153,0.2881,0.0314,0.0218,0.0255,0.1467,0.0326,0.0163,0.0108,0.015,0.0248,0.0067,0.0012,0.2971,0.4086,0.3236,0.0069,0.0094,0.2914,0.5792,0.6539,0.2223,0.2426,0.033,0.0171,0.0199,0.3103,0.8111,0.750000,983,0.750000,0.765957,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,KEPT,,0.700000,0.650000,Cc1cc(O)cc(C)c1Cl,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1
O=C(O)c1ncccc1Oc1ncc(C(F)(F)F)cc1Cl,0.0047,0.004,0.0029,0.0009,0.43,0.3094,0.1375,0.012,0.0963,0.0092,0.0056,0.0057,0.5427,0.2892,0.1129,0.039,0.4874,0.0725,0.0411,0.0234,0.2811,0.0335,0.0245,0.0238,0.4034,0.074,0.0432,0.0323,0.1685,0.0398,0.0192,0.0118,0.0,0.0009,0.0008,0.0,0.0605,0.2598,0.0112,0.1333,0.0126,0.1663,0.6555,0.3944,0.2745,0.2682,0.0925,0.0431,0.0165,0.2187,0.7969,0.754386,982,0.754386,0.684211,Oc1c(I)cc(Cl)c2cccnc12,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.689655,0.689655,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
O=C(O)c1cccc(C(=O)Nc2nc3c(s2)CCCC3)n1,0.0058,0.0051,0.0037,0.0012,0.4823,0.0753,0.0347,0.0228,0.0768,0.0064,0.0041,0.0051,0.5627,0.0694,0.0307,0.0507,0.1074,0.0039,0.0038,0.0085,0.083,0.0036,0.0035,0.0113,0.1567,0.0109,0.0096,0.0184,0.1329,0.0289,0.0148,0.0104,0.0055,0.1339,0.0591,0.0057,0.1995,0.3291,0.0325,0.2968,0.4332,0.5103,0.544,0.4042,0.5403,0.1792,0.0375,0.0182,0.0149,0.3655,0.7507,0.803571,981,0.803922,0.784615,O=C(O)CNC(=O)c1ccccc1,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,KEPT,,0.757576,0.765957,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(O)c1cccn(Cc2ccc3ccccc3n2)c1=O,0.0311,0.0325,0.0237,0.0085,0.1767,0.0101,0.0086,0.0226,0.1574,0.0209,0.0122,0.01,0.4301,0.0308,0.021,0.0832,0.0446,0.0014,0.0018,0.0069,0.1493,0.0101,0.0092,0.0204,0.0901,0.006,0.0069,0.0202,0.2513,0.0765,0.036,0.019,0.0005,0.0003,0.0003,0.0017,0.1273,0.2536,0.0468,0.0339,0.1536,0.1953,0.6611,0.2116,0.1608,0.1479,0.021,0.0133,0.0214,0.2049,0.7432,0.701754,980,0.701754,0.764706,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,KEPT,,0.685714,0.685714,O=C([C@@H](O)CO)N1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
CC(C)c1ncc(Cl)c(C(=O)NC2(C(=O)O)CCSC2)n1,0.0545,0.0597,0.0441,0.0171,0.3565,0.0337,0.0191,0.0216,0.1286,0.0145,0.0084,0.0071,0.5074,0.0447,0.023,0.0551,0.0548,0.0016,0.0018,0.0058,0.1377,0.0084,0.0075,0.0159,0.1061,0.0064,0.0064,0.0154,0.165,0.0394,0.0193,0.0121,0.0,0.0,0.0001,0.0,0.0052,0.1053,0.0283,0.0011,0.0,0.0736,0.0268,0.1196,0.1114,0.1678,0.0232,0.0144,0.0167,0.0524,0.7745,0.827586,979,0.827586,0.820896,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.730000,0.766667,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
O=C(NCc1ccc(Cl)s1)c1cc(F)c(F)cc1[N+](=O)[O-],0.0118,0.0112,0.0081,0.0027,0.1516,0.0084,0.007,0.0138,0.123,0.0135,0.0077,0.0067,0.5337,0.0545,0.0272,0.0604,0.0608,0.0018,0.0021,0.0063,0.1698,0.0121,0.0102,0.0175,0.2514,0.0264,0.0194,0.0249,0.0893,0.0172,0.0096,0.0082,0.0002,0.0008,0.0005,0.0001,0.0514,0.2846,0.0872,0.1816,0.0924,0.2656,0.3203,0.3702,0.2133,0.1546,0.0162,0.0102,0.0156,0.2074,0.7105,0.750000,978,0.750000,0.724638,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,KEPT,,0.673913,0.600000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
