smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
NC(=O)c1ccc(Sc2ccc(O)c3ccccc23)nn1,0.004,0.0034,0.0025,0.0008,0.2961,0.0193,0.0118,0.0167,0.0356,0.0022,0.0016,0.0033,0.3871,0.0177,0.0105,0.0337,0.0148,0.0003,0.0005,0.0029,0.0417,0.0013,0.0014,0.0076,0.0568,0.0025,0.003,0.0103,0.0588,0.0103,0.0064,0.0066,0.0,0.0011,0.0006,0.0001,0.8064,0.4985,0.8418,0.773,0.9947,0.7503,0.7733,0.7742,0.4629,0.0994,0.0065,0.0043,0.0091,0.7417,0.6886,0.727273,770,0.727273,0.750000,NC(=O)c1cnccn1,Nc1ccccc1O,KEPT,,0.722222,0.722222,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
Cc1ccc(-c2nc3cc(F)c(C(=O)O)cc3[nH]2)cc1C,0.0012,0.0009,0.0007,0.0002,0.0103,0.0003,0.0006,0.0041,0.0374,0.0023,0.0018,0.0035,0.1213,0.0023,0.0023,0.0134,0.0126,0.0003,0.0004,0.0027,0.0236,0.0006,0.0007,0.0056,0.0186,0.0006,0.001,0.0059,0.0707,0.013,0.0077,0.0074,0.0,0.0,0.0,0.0001,0.6762,0.3355,0.7418,0.954,0.86,0.7646,0.8387,0.6951,0.3695,0.0328,0.0023,0.0017,0.0048,0.6928,0.6565,0.742857,769,0.742857,0.742857,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,KEPT,,0.634146,0.689655,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
O=S(=O)(Nc1cc(Cl)c(O)c(Cl)c1)c1cc(F)ccc1Cl,0.0026,0.0021,0.0015,0.0005,0.1313,0.0055,0.0048,0.0131,0.0525,0.0037,0.0026,0.0041,0.3459,0.0144,0.0089,0.0296,0.0771,0.0025,0.0027,0.0072,0.0637,0.0024,0.0025,0.0096,0.0752,0.0038,0.0041,0.012,0.0767,0.0141,0.0082,0.0075,0.0,0.0007,0.0172,0.0016,0.6573,0.7155,0.9667,0.981,0.9987,0.8771,0.6996,0.7937,0.5947,0.0917,0.0055,0.0058,0.0094,0.8094,0.792,0.761905,768,0.761905,0.765625,Cc1cc(O)ccc1Cl,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:sulfonamide_h1; pains:sulfonamide_B(41),0.428571,0.470588,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
O=c1c(O)c(-c2cccs2)[nH]c2cc(C(F)(F)F)ccc12,0.0069,0.0059,0.0043,0.0015,0.1116,0.004,0.0036,0.0103,0.0729,0.006,0.004,0.0051,0.352,0.0146,0.009,0.0294,0.0288,0.0007,0.0009,0.0042,0.0319,0.0009,0.001,0.0066,0.0476,0.002,0.0025,0.0094,0.0735,0.0135,0.008,0.0075,0.0,0.0,0.0,0.0,0.9013,0.7991,0.7642,0.9583,0.9052,0.8722,0.9118,0.87,0.7818,0.0806,0.0053,0.0037,0.0082,0.8627,0.6775,0.828571,767,0.828571,0.797101,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,FILTERED,motif:quinolone,0.631579,0.792453,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1
O=C1NC(c2cccc(O)c2O)Nc2sc3c(c21)CCC3,0.0013,0.001,0.0007,0.0002,0.1858,0.0086,0.0063,0.0122,0.0297,0.0017,0.0013,0.003,0.3503,0.0152,0.0092,0.0278,0.0126,0.0003,0.0004,0.0026,0.037,0.0011,0.0012,0.007,0.0227,0.0008,0.0012,0.0063,0.0416,0.0069,0.0046,0.0056,0.0,0.0001,0.0001,0.0,0.853,0.7294,0.7633,0.63,0.8715,0.9077,0.5904,0.7796,0.5986,0.0757,0.0039,0.0028,0.0072,0.747,0.7162,0.794118,766,0.794118,0.796610,CC1OC2OC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,O=C(O)c1c(O)c2c([nH]c1=O)CCCC2,FILTERED,motif:quinolone; pains:mannich_A(296); pains:catechol_A(92),0.758621,0.758621,C[C@@H]1O[C@@H]1P(=O)(O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
COc1cccc(NC(=O)c2ccc([N+](=O)[O-])c(O)c2)c1,0.0012,0.0009,0.0007,0.0002,0.1643,0.0093,0.0071,0.011,0.0497,0.0035,0.0024,0.004,0.4935,0.0576,0.0261,0.0372,0.0713,0.0022,0.0024,0.0066,0.0472,0.0016,0.0017,0.008,0.0972,0.0053,0.0053,0.0133,0.0501,0.0086,0.0055,0.0061,0.0,0.0,0.0,0.0,0.3672,0.5908,0.6487,0.9804,0.8239,0.8364,0.7,0.7786,0.4884,0.1083,0.0099,0.0057,0.0096,0.6905,0.7977,0.700000,765,0.700000,0.705882,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.631579,0.000000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.001,0.0007,0.0006,0.0002,0.0054,0.0001,0.0003,0.0027,0.0214,0.0011,0.0009,0.0026,0.0396,0.0005,0.0007,0.0063,0.0079,0.0001,0.0003,0.002,0.0107,0.0002,0.0003,0.0035,0.0118,0.0004,0.0006,0.0045,0.0299,0.0048,0.0034,0.0048,0.0,0.0,0.0,0.0,0.7416,0.7603,0.1849,0.9717,0.9949,0.9449,0.7994,0.8849,0.8907,0.0142,0.0009,0.0008,0.0029,0.797,0.8606,0.791667,764,0.791667,0.791667,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,KEPT,,0.729730,0.473684,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.0033,0.0027,0.0019,0.0006,0.3883,0.3756,0.1724,0.0093,0.1175,0.0125,0.0072,0.0064,0.548,0.2482,0.0961,0.0394,0.4516,0.0566,0.033,0.021,0.3433,0.0552,0.0377,0.0272,0.4563,0.1079,0.0583,0.0347,0.1037,0.0209,0.0113,0.0089,0.0,0.0025,0.0005,0.0,0.7141,0.572,0.9308,0.9987,0.9986,0.7759,0.9533,0.7624,0.5034,0.268,0.098,0.0465,0.0164,0.801,0.8067,0.746479,763,0.746479,0.711864,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,O=C1NCCN1c1ncc([N+](=O)[O-])s1,KEPT,,0.512821,0.515152,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CCCCCCCC(c1ccc(O)cc1)c1ccc(O)cc1,0.0017,0.0013,0.001,0.0003,0.0553,0.0016,0.0019,0.0077,0.0259,0.0014,0.0011,0.0028,0.3216,0.0119,0.0076,0.0265,0.0465,0.0012,0.0015,0.0052,0.0571,0.002,0.0021,0.0088,0.0831,0.004,0.0043,0.0122,0.0416,0.0069,0.0046,0.0055,0.0001,0.0001,0.0001,0.0001,0.5082,0.4196,0.8678,0.9926,0.98,0.4748,0.757,0.7533,0.4749,0.0703,0.0034,0.0027,0.0077,0.692,0.827,0.583333,762,0.583333,0.583333,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,KEPT,,0.000000,0.000000,Cc1cc(O)cc(C)c1Cl,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
O=C(O)c1ccc(Sc2nc3ccccc3s2)c([N+](=O)[O-])c1,0.0054,0.0047,0.0034,0.0011,0.1627,0.0082,0.0066,0.014,0.0627,0.0048,0.0033,0.0045,0.4825,0.0353,0.0186,0.0486,0.025,0.0006,0.0008,0.0038,0.0858,0.0038,0.0038,0.0116,0.1073,0.0063,0.0063,0.0151,0.0878,0.0169,0.0095,0.0082,0.0012,0.0032,0.0021,0.0014,0.2809,0.498,0.9198,0.9342,0.9914,0.714,0.8341,0.8027,0.4476,0.1134,0.0093,0.006,0.012,0.7136,0.778,0.746479,761,0.746479,0.766667,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)o1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.718750,0.592593,O=C([C@@H](O)CO)N1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
Cc1nn(-c2nc3ccccc3[nH]2)c2ncc(C(=O)O)cc12,0.0013,0.001,0.0007,0.0002,0.0344,0.0011,0.0014,0.0062,0.0324,0.0019,0.0015,0.0032,0.1054,0.0019,0.002,0.0119,0.0252,0.0006,0.0008,0.0038,0.0341,0.001,0.0011,0.0067,0.0244,0.0009,0.0013,0.0066,0.0563,0.0099,0.0061,0.0065,0.0025,0.0015,0.0009,0.001,0.6831,0.5712,0.5064,0.9495,0.9805,0.8655,0.9182,0.8049,0.4439,0.0351,0.0022,0.0018,0.0051,0.747,0.6712,0.766234,760,0.766234,0.789474,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,KEPT,,0.612245,0.631579,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CC(=O)Oc1ccc(Cl)c2cccnc12
Clc1ccc(CNCCCn2ccc3ccccc32)cc1Cl,0.0152,0.0149,0.0107,0.0036,0.5635,0.0785,0.0324,0.0239,0.0638,0.0048,0.0032,0.0044,0.6173,0.091,0.0367,0.0533,0.4108,0.0401,0.0249,0.0193,0.2223,0.0178,0.0139,0.0192,0.2856,0.0282,0.0198,0.0244,0.1047,0.0206,0.011,0.0086,0.998,0.0008,0.0018,0.0001,0.7189,0.686,0.9642,0.9987,0.921,0.9099,0.8,0.7723,0.5554,0.3646,0.033,0.0171,0.0174,0.814,0.7678,0.811321,759,0.704545,0.754386,c1ccc(CNCCNCc2ccccc2)cc1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.529412,0.608696,N[C@@H]1CONC1=O,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
CCOc1cccc(CNC(C)c2ccc(Cl)c(Cl)c2)c1O,0.0029,0.0024,0.0017,0.0005,0.3508,0.0198,0.0112,0.0181,0.0387,0.0024,0.0018,0.0034,0.464,0.0279,0.0145,0.0381,0.1183,0.0044,0.0042,0.0087,0.0973,0.0044,0.0041,0.0118,0.0625,0.0028,0.0032,0.0105,0.0573,0.0099,0.0061,0.0064,0.0036,0.0004,0.0001,0.0,0.8051,0.5515,0.8194,0.9929,0.9668,0.853,0.6497,0.7302,0.5262,0.1328,0.0083,0.0052,0.0108,0.7661,0.6474,0.784314,758,0.784314,0.789474,Cc1cc(O)ccc1Cl,Oc1c(Cl)cc(Cl)c2cccnc12,FILTERED,pains:mannich_A(296),0.222222,0.500000,N[C@@H]1CONC1=O,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
O=S(=O)(Nc1cccc2cccnc12)c1cc(Br)ccc1Br,0.0023,0.0019,0.0014,0.0004,0.0393,0.0012,0.0016,0.0076,0.0405,0.0026,0.0019,0.0036,0.3085,0.0106,0.0072,0.028,0.0315,0.0008,0.001,0.0043,0.0451,0.0014,0.0016,0.0078,0.0361,0.0014,0.0019,0.008,0.0747,0.0137,0.008,0.0074,0.0,0.0,0.0,0.0,0.3218,0.5758,0.8389,0.9973,0.9991,0.8147,0.8597,0.725,0.4027,0.0642,0.0037,0.0027,0.0075,0.7261,0.7615,0.730769,757,0.730769,0.617021,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,O=S(=O)(O)O.Oc1cccc2cccnc12,FILTERED,motif:sulfonamide_h1,0.444444,0.577778,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
NCc1cccc(-c2nc(Cc3ccc(Cl)cc3Cl)no2)c1,0.0043,0.0037,0.0027,0.0008,0.2764,0.0149,0.0094,0.0164,0.0466,0.0031,0.0022,0.0038,0.3922,0.0185,0.0106,0.0318,0.0421,0.0011,0.0013,0.0049,0.1318,0.0071,0.0063,0.0141,0.1273,0.0075,0.007,0.0154,0.0797,0.0147,0.0084,0.0075,0.0168,0.1628,0.0002,0.0,0.6496,0.4176,0.7697,0.9914,0.9801,0.7867,0.8369,0.651,0.4187,0.1241,0.0259,0.0054,0.0105,0.7224,0.7356,0.768116,756,0.768116,0.764706,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,KEPT,,0.607143,0.607143,Cc1cc(O)cc(C)c1Cl,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
OC(CNC1CCCCCCC1)COc1ccc(Cl)cc1Cl,0.0033,0.0028,0.002,0.0006,0.3048,0.0162,0.0098,0.0167,0.0473,0.0031,0.0022,0.0038,0.3866,0.0182,0.0105,0.0308,0.2315,0.0125,0.0097,0.0128,0.0981,0.0044,0.0042,0.0118,0.1779,0.0125,0.0104,0.0183,0.0713,0.0128,0.0075,0.0071,0.0106,0.0005,0.0,0.0,0.5111,0.5758,0.8684,0.9841,0.9493,0.9035,0.5191,0.6362,0.5813,0.1479,0.0092,0.0062,0.0113,0.7254,0.7288,0.666667,755,0.666667,0.666667,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,KEPT,,0.688889,0.688889,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)CCCC(O)CC(O)CC(=O)CC(=O)OC1C(C)CCC(O)CC(=O)c1ccc(N)cc1)CC(O)C2C(=O)O,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
CC1CCc2nc(C(C#N)=Cc3ccc([N+](=O)[O-])o3)sc2C1,0.002,0.0015,0.0011,0.0003,0.3809,0.0473,0.0235,0.0151,0.0486,0.0033,0.0024,0.0039,0.4269,0.0309,0.0158,0.0316,0.178,0.0083,0.0069,0.0109,0.0804,0.0035,0.0034,0.0107,0.076,0.0037,0.004,0.0115,0.0679,0.0123,0.0073,0.0071,0.0,0.0,0.0,0.0,0.6205,0.4696,0.7461,0.834,0.9971,0.7877,0.8871,0.84,0.4617,0.1401,0.0123,0.0072,0.0101,0.7382,0.768,0.697368,754,0.697368,0.695652,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,COC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.642857,0.735849,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,O=C([O-])CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1.[Na+]
Oc1ccc(-c2csc(Nc3ccc(F)cc3F)n2)c(O)c1,0.0016,0.0012,0.0009,0.0003,0.0719,0.0024,0.0025,0.0082,0.0237,0.0012,0.001,0.0027,0.2391,0.0069,0.0051,0.0204,0.0106,0.0002,0.0003,0.0023,0.0333,0.0009,0.0011,0.0065,0.0256,0.0009,0.0013,0.0066,0.0405,0.0067,0.0045,0.0055,0.0,0.0,0.0001,0.0001,0.6716,0.6855,0.9108,0.945,0.8778,0.8238,0.7232,0.8321,0.615,0.0496,0.0023,0.0019,0.0058,0.7872,0.6805,0.777778,753,0.777778,0.777778,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,KEPT,,0.730769,0.717391,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
N#Cc1cc([N+](=O)[O-])ccc1Oc1cccc(C(F)(F)F)c1,0.004,0.0034,0.0024,0.0008,0.4292,0.0931,0.0427,0.0162,0.0898,0.0081,0.005,0.0054,0.5492,0.108,0.0441,0.0418,0.2423,0.0143,0.0109,0.0137,0.2119,0.0182,0.0143,0.0191,0.327,0.0436,0.0281,0.0272,0.0953,0.0186,0.0102,0.0084,0.0001,0.0,0.0,0.0,0.5032,0.3209,0.8384,0.9761,0.9544,0.6972,0.8944,0.6508,0.2293,0.2165,0.0342,0.0175,0.0147,0.6738,0.8052,0.725490,752,0.725490,0.805556,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,KEPT,,0.000000,0.000000,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
O=C(N[C@@H](C(=O)O)c1ccccc1Cl)c1ccc([N+](=O)[O-])s1,0.01,0.0092,0.0067,0.0022,0.2351,0.0156,0.0103,0.0135,0.088,0.008,0.005,0.0055,0.4902,0.044,0.0213,0.0411,0.1068,0.0039,0.0038,0.0083,0.1759,0.013,0.0108,0.0176,0.2102,0.0187,0.0145,0.0212,0.1112,0.023,0.0122,0.0093,0.0004,0.1265,0.0933,0.0066,0.4226,0.333,0.9408,0.9649,0.9793,0.8053,0.8385,0.7622,0.449,0.1587,0.0291,0.0198,0.0139,0.7217,0.6778,0.640625,751,0.640625,0.760563,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,KEPT,,0.630435,0.653846,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
CC(NCc1ccc(Br)cc1)c1ccc(-n2ccnc2)cc1,0.0011,0.0008,0.0006,0.0002,0.0076,0.0002,0.0004,0.0032,0.0267,0.0014,0.0012,0.0028,0.0883,0.0014,0.0016,0.0105,0.0102,0.0002,0.0003,0.0023,0.0345,0.001,0.0011,0.0066,0.0206,0.0007,0.0011,0.006,0.052,0.0089,0.0056,0.0061,0.0,0.0,0.0,0.0,0.534,0.5186,0.6282,0.9775,0.9767,0.8168,0.6502,0.6217,0.4412,0.0268,0.0016,0.0013,0.0042,0.685,0.6934,0.811594,750,0.811594,0.849315,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,KEPT,,0.555556,0.725000,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.9443,0.9729,0.9676,0.9493,0.9267,0.9774,0.9598,0.9525,0.93,0.9829,0.9742,0.961,0.9491,0.9912,0.9833,0.9678,0.8691,0.9619,0.9614,0.9689,0.9107,0.9852,0.9792,0.9618,0.9539,0.9958,0.9875,0.9736,0.7777,0.9097,0.9059,0.8514,0.9996,0.9997,0.9997,0.9998,0.983,0.9186,0.9976,0.9999,0.9999,0.9854,0.9867,0.865,0.8654,0.9179,0.9752,0.9687,0.954,0.9557,0.8941,0.000000,749,0.000000,0.000000,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,FILTERED,motif:quinolone,0.000000,0.000000,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1
Oc1ccc(Cc2ccc(O)c3ncccc23)c2cccnc12,0.0023,0.0019,0.0014,0.0004,0.4446,0.0472,0.0223,0.0184,0.0451,0.003,0.0021,0.0037,0.4751,0.0329,0.0164,0.0377,0.0839,0.0028,0.0029,0.0073,0.0756,0.003,0.003,0.0104,0.0904,0.0046,0.0047,0.0126,0.0761,0.014,0.0081,0.0074,0.0,0.0,0.0,0.0,0.7902,0.6378,0.923,0.9988,0.9998,0.916,0.8566,0.7994,0.6206,0.1437,0.0121,0.0068,0.0109,0.838,0.684,0.625000,748,0.625000,0.406250,Oc1c(I)cc(Cl)c2cccnc12,Oc1ccc(Cl)c2cccnc12,KEPT,,0.555556,0.555556,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
CN(c1ccc(O)cc1)S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,0.0013,0.001,0.0007,0.0002,0.07,0.0023,0.0025,0.0082,0.0248,0.0013,0.0011,0.0027,0.1253,0.0024,0.0023,0.0131,0.0084,0.0002,0.0003,0.0021,0.0322,0.0009,0.001,0.0064,0.0172,0.0006,0.0009,0.0054,0.0429,0.0072,0.0047,0.0057,0.0,0.0029,0.0001,0.0,0.6824,0.5054,0.8573,0.9699,0.985,0.863,0.7329,0.6948,0.5096,0.0358,0.0021,0.0015,0.0049,0.7556,0.8111,0.704545,747,0.704545,0.800000,Cc1cc(O)ccc1Cl,Cc1cc(O)cc(C)c1Cl,FILTERED,motif:sulfonamide_h1,0.428571,0.470588,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
CCCCCCCCCCCCCCCC[n+]1ccccc1,0.2013,0.2495,0.1956,0.0928,0.4727,0.3665,0.1556,0.0117,0.0324,0.0019,0.0014,0.0031,0.4929,0.4239,0.1719,0.0307,0.5477,0.0913,0.0485,0.0244,0.3417,0.0431,0.03,0.0264,0.4557,0.0786,0.0447,0.0337,0.0962,0.0183,0.01,0.0082,0.9793,0.9901,0.8319,0.0013,0.9738,0.7911,0.9844,0.9992,0.9989,0.9016,0.9407,0.8814,0.5951,0.4022,0.2515,0.1655,0.0258,0.8963,0.8304,0.000000,746,0.000000,0.000000,CCCCCCCCCCCCCCCC[n+]1ccccc1,CCCCCCCCCCCCCCCC[n+]1ccccc1,KEPT,,0.000000,0.000000,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
