smiles,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
N#CC=1C=CC=C(C1)C(=O)NCCC2=NC(=NO2)C=3C=CC(Cl)=CC3,Z1167289356,352.775,352.775,2.796,-5.29,1,4,91.81,6,https://real.enamine.net/public-enum-files/Z1167289356
CC(C)COC=1C=CC(=CC1)C2(CCC2)C(=O)N3CCC=4NN=CC4C3,Z1167586114,353.459,353.459,3.057,-4.18,1,3,58.22,6,https://real.enamine.net/public-enum-files/Z1167586114
O=C(CCC=1C=CC=CN1)NC=2C=NC=3C=CC=CC3C2,Z913612374,277.321,277.321,2.476,-2.862,1,3,54.88,5,https://real.enamine.net/public-enum-files/Z913612374
CC=1C=CC2=NC(=CC(=O)N2C1)CNC=3C=CC(=CC3)CCC(C)C,Z914224654,335.444,335.444,4.304,-6.065,1,3,44.7,6,https://real.enamine.net/public-enum-files/Z914224654
CC(=O)NC=1C=C(C=C(C1)C(=O)NC2CCN(C2)C3=CC=CC=C3F)NC(C)=O,Z2229868427,398.432,398.432,1.487,-4.603,3,4,90.54,8,https://real.enamine.net/public-enum-files/Z2229868427
CC=1C=C(N=C(N1)C(C)C)N2CCN(CC2)C=3C=CC4=NC=CN=C4N3,Z915935718,349.434,349.434,2.605,-3.404,0,7,70.93,3,https://real.enamine.net/public-enum-files/Z915935718
CN1N=NC=2C=CC(=CC21)C(=O)NC=3C=CC=C4C(=O)NCC34,Z2098980425,307.308,307.308,0.804,-3.023,2,4,88.91,3,https://real.enamine.net/public-enum-files/Z2098980425
COC=1C=C(C=C2OCCOC12)C3=NC(CC(=O)NC4CCCCC4)=NO3,Z1169856180,373.404,373.404,2.211,-4.367,1,6,95.71,6,https://real.enamine.net/public-enum-files/Z1169856180
CC=1C=CC(=CC1)C2(CCOCC2)C(=O)NC(CC=3C=CC=CC3)C(=O)O,Z1603189147,367.439,367.439,2.625,-3.871,2,4,75.63,6,https://real.enamine.net/public-enum-files/Z1603189147
COC(=O)C=1NC(C)=CC1NC(=O)C=2C=C(N=C3C2C(C)=NN3C)C=4C=CC=CC4,Z1171261524,403.435,403.435,3.432,-5.139,2,4,101.9,5,https://real.enamine.net/public-enum-files/Z1171261524
O=C1C=CC(=NN1C=2C=CC(F)=CC2)C3=NC(=NO3)C=4C=CC=5OCOC5C4,Z1170218702,378.314,378.314,2.716,-5.777,0,6,90.05,3,https://real.enamine.net/public-enum-files/Z1170218702
CCC(C)NC(=O)C(C)SC1=NN=C(C=2C=CC(=CC2)OC)N1CC3CCCO3,Z263194858,418.555,418.555,2.384,-5.913,1,5,78.27,9,https://real.enamine.net/public-enum-files/Z263194858
C1=CC=C(C=C1)C=2C=NC=C(N2)N3CCC(CC3)NC4=CC=CN=N4,Z1607131255,332.403,332.403,2.417,-3.674,1,6,66.83,4,https://real.enamine.net/public-enum-files/Z1607131255
NC(=O)C1=CC(=NN1C=2C=CC=CC2)C(=O)NC3=NC(=CS3)C4=CC=C5OCOC5=C4,Z1172186022,433.442,433.442,2.734,-6.631,2,6,121.36,5,https://real.enamine.net/public-enum-files/Z1172186022
CC=1C=CC(=NC1)NC(=O)C2CCN(CC2)C=3C=CN=C(N3)C(C)C,Z1172813619,339.436,339.436,2.362,-3.32,1,5,71.01,5,https://real.enamine.net/public-enum-files/Z1172813619
COC(=O)C1=CN=C(NC(=O)C=2C=CC=CC2OC3CCCC3)S1,Z1172579544,346.403,346.403,3.473,-4.713,1,4,77.52,7,https://real.enamine.net/public-enum-files/Z1172579544
CN1C(=O)CCC=2C=C(C=CC21)C(=O)N3CCC(O)(C3)C=4C=CC(F)=CC4,Z1608244630,368.402,368.402,1.332,-4.611,1,3,60.85,2,https://real.enamine.net/public-enum-files/Z1608244630
O=C(NC1CCCOC=2C=C(F)C=CC21)C=3C=CC(=CC3)N4CCCC4=O,Z1608285498,368.402,368.402,3.495,-4.846,1,3,58.64,3,https://real.enamine.net/public-enum-files/Z1608285498
CC=1C=C(C(=O)N(CC(C)C(=O)O)C2CC2)C=3C=CC(F)=CC3N1,Z1609636258,330.354,330.354,2.576,-3.739,1,4,70.5,6,https://real.enamine.net/public-enum-files/Z1609636258
COC=1C=CC(Br)=C2NC(=CC12)C(=O)NCC=3C=CC(=CC3)C=4N=NNN4,Z8865396168,427.255,427.255,3.851,-6.02,3,5,108.58,6,https://real.enamine.net/public-enum-files/Z8865396168
CN1CCN(CCNC=2C=CC(=NN2)N3C=CN=C3)C(C1)C=4C=CC=CC4,Z926902596,363.46,363.46,2.903,-2.453,1,6,62.11,6,https://real.enamine.net/public-enum-files/Z926902596
CN(C)C(=O)N1CCN(C(=O)C=2N=CC=C3C=CC=CC23)C(C)(C)C1,Z1610753918,340.42,340.42,2.553,-4.023,0,3,56.75,4,https://real.enamine.net/public-enum-files/Z1610753918
CC=1N=C(CN2CCC(CNC(=O)CN3C(=O)CN(C)C3=O)CC2)OC1C,Z1176083879,377.439,377.439,-0.757,-0.808,1,5,98.99,7,https://real.enamine.net/public-enum-files/Z1176083879
O=C(C1=CNN=C1C=2C=CC(F)=CC2)N3CCCC(C3)C4=NN=C5C=CC(=CN45)C(F)(F)F,Z278904574,458.413,458.413,3.228,-6.227,1,4,79.18,5,https://real.enamine.net/public-enum-files/Z278904574
COC=1C=CC=C(C1)N2CCCC(C2)NC(=O)N3C[C@H](C)O[C@H](C)C3,Z1613368416,347.453,347.453,3.486,-3.443,1,4,54.04,5,https://real.enamine.net/public-enum-files/Z1613368416
COC1=CC(=CC(OC)=C1C)NC(=O)C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC(F)=CC3,Z2230649526,444.478,444.478,4.211,-5.788,2,5,93.73,6,https://real.enamine.net/public-enum-files/Z2230649526
CS(=O)(=O)NCC1CCCN(C1)C(=O)C2=CC=3C=CC=CC3C(=O)O2,Z1971996495,364.418,364.418,-0.204,-3.985,1,4,92.78,5,https://real.enamine.net/public-enum-files/Z1971996495
CC1=NSC(=N1)NC2CCC=3NC=4C=CC(C)=CC4C3C2,Z1618307010,298.408,298.408,3.902,-4.709,2,3,53.6,2,https://real.enamine.net/public-enum-files/Z1618307010
CN1C(=O)CCC(C(=O)NCCC=2C=CC=3OCCOC3C2)C1C=4C=CC=CC4,Z1184964805,394.464,394.464,2.621,-4.09,1,4,67.87,5,https://real.enamine.net/public-enum-files/Z1184964805
CC=1C=CC(=CC1)CC(C)C(=O)NC2CCN(CC2)C(=O)C=3C=CN=CC3,Z1618761585,365.47,365.47,1.203,-4.281,1,3,62.3,5,https://real.enamine.net/public-enum-files/Z1618761585
CC(C)(C)C(=O)NCC1CCCN(C1)C(=O)C2=CSN=N2,Z1188876929,310.417,310.417,-0.793,-2.718,1,4,75.19,6,https://real.enamine.net/public-enum-files/Z1188876929
O=C(CC=1C=CC=2C=NNC2C1)NC3CC3C=4C=CC=CC4Cl,Z1951574674,325.792,325.792,3.028,-4.703,2,2,57.78,5,https://real.enamine.net/public-enum-files/Z1951574674
O=C(CNC1CCCOC=2C(Br)=CC=CC21)NCC3CC3,Z1621373445,353.254,353.254,3.016,-3.621,2,3,50.36,6,https://real.enamine.net/public-enum-files/Z1621373445
COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)C(C)S(C)(=O)=O,Z1190383568,341.424,341.424,0.73,-2.561,0,5,72.91,6,https://real.enamine.net/public-enum-files/Z1190383568
O=C(CCC1=CNC=N1)N2CCC(CC2)C3=CNC=4C=C(F)C=CC34,Z1952052114,340.396,340.396,1.386,-3.36,2,2,64.78,5,https://real.enamine.net/public-enum-files/Z1952052114
CC1CCCCC1OCC(=O)N2CCCC=3C(=CC=CC32)C(N)=O,Z1190431780,330.422,330.422,2.748,-4.43,1,3,72.63,5,https://real.enamine.net/public-enum-files/Z1190431780
O=C(NCC1OCCC=2C=CC=CC21)C=3OC=CC3COC=4C=CC=CC4,Z1190611396,363.407,363.407,3.114,-4.883,1,3,60.7,6,https://real.enamine.net/public-enum-files/Z1190611396
COC=1C=CC=CC1NCC(=O)N2CCN(C)C=3C=CC=CC3C2,Z1191190434,325.406,325.406,3.017,-3.78,1,4,44.81,5,https://real.enamine.net/public-enum-files/Z1191190434
CC=1SC(=O)N(CCC(=O)N2CC(CO)C=3C=CC=CC32)C1C,Z2231312100,332.419,332.419,1.302,-3.312,1,3,60.85,5,https://real.enamine.net/public-enum-files/Z2231312100
CC1=NN(C(C)=C1CC(=O)N2CC(CO)C=3C=CC=CC32)C=4C=CC(Cl)=CC4Cl,Z2231314372,430.327,430.327,4.258,-4.833,1,3,58.36,4,https://real.enamine.net/public-enum-files/Z2231314372
CCC=1C=NC=CC1CNC(=O)N(CC)CC2=NC3=CC(OC)=C(C=C3C(=O)N2)OC,Z1623658527,425.482,425.482,1.141,-3.959,2,6,105.15,8,https://real.enamine.net/public-enum-files/Z1623658527
COC1=CC=C(CC(=O)NC=2C=C(NN2)C3CCCCCC3)N=C1,Z1927151727,328.41,328.41,3.452,-4.279,2,4,79.9,6,https://real.enamine.net/public-enum-files/Z1927151727
CC=1OC=2N=CN(C)C(=O)C2C1C(=O)NC=3C=NC=NC3N4CCCC4,Z1625027489,354.364,354.364,0.155,-3.404,1,6,103.93,3,https://real.enamine.net/public-enum-files/Z1625027489
CC=1C=C(C=CC1O)C(=O)N2CCCN(CC2)C(=O)CC3CCCC3,Z1625429877,344.449,344.449,2.363,-4.627,1,3,60.85,5,https://real.enamine.net/public-enum-files/Z1625429877
O=C(C1=COC=2C=CC=CC12)N3CCN(CC4=NC=CN4C(F)F)CC3,Z1192821853,360.359,360.359,1.756,-2.56,0,3,54.51,4,https://real.enamine.net/public-enum-files/Z1192821853
CC(C)(C#N)CC(=O)N1CCCCC1CNC(=O)C=2C=CC=CC2,Z1900340710,327.422,327.422,2.268,-3.481,1,3,73.2,7,https://real.enamine.net/public-enum-files/Z1900340710
CC1CCCN(C1)C(=O)CCNC=2C=CN=C3C=C(F)C=CC23,Z1193295746,315.386,315.386,3.751,-3.859,1,3,45.23,5,https://real.enamine.net/public-enum-files/Z1193295746
O=C(NC1CC(=O)N(CCN2CCOCC2)C1)C=3C=CC=4C=CNC4N3,Z1625472120,357.408,357.408,1.648,-2.838,2,5,90.56,5,https://real.enamine.net/public-enum-files/Z1625472120
O=C(NCCN1C(=O)CNC1=O)N2CC=C(CC2)C=3C=CC(F)=CC3,Z1193847917,346.357,346.357,1.507,-3.665,2,3,81.75,6,https://real.enamine.net/public-enum-files/Z1193847917
O=C(CC(=O)N1CCCC1CCC=2C=CC=CC2)NCC(F)(F)F,Z1626652420,342.357,342.357,2.399,-3.854,1,2,49.41,9,https://real.enamine.net/public-enum-files/Z1626652420
CC=1C=CC(=CC1)C(C)N(C)C(=O)NCC=2C=CC=C(C2)CN3C=NC=4C=CC=CC43,Z977131248,412.528,412.528,4.389,-5.526,1,2,50.16,6,https://real.enamine.net/public-enum-files/Z977131248
CC1=C(N=NN1C=2C=CC=C3C=CC=NC23)C(=O)NC=4C=C(C)C5=NC=CN5C4,Z2231574046,383.407,383.407,2.921,-4.047,1,5,90,3,https://real.enamine.net/public-enum-files/Z2231574046
CNC(=O)C=1C=CC(OC)=C(C1)NC(=O)C2=CN=C(S2)C=3N=CC=CN3,Z980036032,369.4,369.4,-0.126,-3.807,2,6,106.1,5,https://real.enamine.net/public-enum-files/Z980036032
CC1(C)CCCC1(O)CNC(=O)CC2CCCS(=O)(=O)C2,Z2231619535,317.446,317.446,-0.034,-1.854,2,4,83.47,5,https://real.enamine.net/public-enum-files/Z2231619535
N#CC=1C=CC(=CC1)CC(=O)NC=2C=CC=C(C2)N3CCCS3(=O)=O,Z982442954,355.413,355.413,1.082,-3.913,1,4,90.27,5,https://real.enamine.net/public-enum-files/Z982442954
CC(=O)NC1(CCCCC1)C2=NOC(=N2)C=3C=NC4=CC(C)=NN4C3C,Z1197741154,354.407,354.407,1.256,-3.684,1,5,98.21,4,https://real.enamine.net/public-enum-files/Z1197741154
O=C(NCC=1C=CN(CC=2C=CC=CC2)N1)N3CCN(CC3)C4CC4,Z2122073656,339.436,339.436,2.384,-2.042,1,3,53.4,7,https://real.enamine.net/public-enum-files/Z2122073656
CC(C)N1CCN(CC1=O)C(=O)C=2N=CC=CC2C(F)(F)F,Z1628852374,315.292,315.292,1.963,-2.912,0,3,53.51,4,https://real.enamine.net/public-enum-files/Z1628852374
CC1=CC(=O)C(=CN1C2CC2)C(=O)NCC=3C=CC=C(N3)N4CCOCC4,Z2122917167,368.43,368.43,0.01,-2.322,1,6,74.77,5,https://real.enamine.net/public-enum-files/Z2122917167
CC=1OC(=NC1CC(=O)NS(=O)(=O)C2CCCOC2)C=3C=CC=CC3,Z1630287592,364.418,364.418,1.098,-3.385,1,5,98.5,4,https://real.enamine.net/public-enum-files/Z1630287592
CC1=CC(CC(C)NC(=O)N2CCCC(C2)C3=NNC(=N3)C4CC4)=NN1,Z1632352122,357.454,357.454,0.703,-2.222,3,4,102.59,7,https://real.enamine.net/public-enum-files/Z1632352122
CC(C)N1CCN(CC1=O)C(=O)NC2CCCN(C2)C=3C=C(N=CN3)N4CCOCC4,Z1632248736,431.533,431.533,2.25,-3.493,1,7,94.14,4,https://real.enamine.net/public-enum-files/Z1632248736
CN(C=1C=CC(=CC1)NC(=O)C=2C=CC=C(O)C2)C3CCN(C)CC3,Z1632885563,339.432,339.432,2.545,-3.145,2,4,55.81,5,https://real.enamine.net/public-enum-files/Z1632885563
CC1CC1C(=O)NC=2C=CC(=CC2)C(=O)NC3CCN(CC3)C(=O)C4=CC=CO4,Z383114104,395.453,395.453,0.93,-5.247,2,3,91.65,5,https://real.enamine.net/public-enum-files/Z383114104
CC1=CC(=C(C)O1)C=2C=C(C(=O)NC3=CC=CC(=C3)CN4C=CN=C4)C=5C(C)=NOC5N2,Z383524970,427.456,427.456,3.603,-4.717,1,4,98.98,5,
COCCN1C=C2CCCC(NC(=O)C3CCOC(C)C3)C2=N1,Z1634235742,321.415,321.415,0.024,-1.129,1,4,65.38,6,https://real.enamine.net/public-enum-files/Z1634235742
CCOC=1C=CC(=CC1)[C@@H]2C[C@H]2NC(=O)C=3C=NN4C=CN=CC34,Z1974517869,322.362,322.362,2.266,-2.552,1,4,68.52,6,https://real.enamine.net/public-enum-files/Z1974517869
CC1=NN(C=C1NC(=O)CC(C)(O)C2CC2)C=3C=CC=CC3,Z1636324664,299.368,299.368,1.754,-2.506,2,3,67.15,6,https://real.enamine.net/public-enum-files/Z1636324664
O=C(C=1C=CC=C(C1)CN2C(=O)C=3C=CC=CC3C2=O)N4CCCC(C4)C5=CC=6C=CC=CC6N5,Z770162890,463.528,463.528,4.488,-7.773,1,3,73.48,4,https://real.enamine.net/public-enum-files/Z770162890
CCN1C=C(C=N1)C2=NC(=NO2)C=3C=CC(=NC3)N4CCCCC4,Z1206886777,324.381,324.381,2.451,-3.309,0,5,72.87,4,https://real.enamine.net/public-enum-files/Z1206886777
CNC(=O)C1CN(CCO1)C=2C=CC3=NN=C(N3N2)C(F)(F)F,Z1639127801,330.267,330.267,-0.271,-3.193,1,6,84.65,4,https://real.enamine.net/public-enum-files/Z1639127801
O=C(CC1=CNC=2C=NC=CC12)NC[C@@H](O)CN3CCC4=CC=CC=C4C3,Z2232230801,364.442,364.442,1.354,-2.288,3,4,81.25,6,https://real.enamine.net/public-enum-files/Z2232230801
CC1=CC=C(O1)C2CCCCN2C(=O)CC=3C=CN(C)N3,Z1642769539,287.358,287.358,1.597,-1.885,0,2,51.27,4,https://real.enamine.net/public-enum-files/Z1642769539
CN1N=NC=2C=C(C=CC21)C(=O)N3CCCC(C3)N4C=CC(=N4)C(F)(F)F,Z1643547824,378.353,378.353,1.721,-3.243,0,4,68.84,3,https://real.enamine.net/public-enum-files/Z1643547824
CC(=O)N1CCCCCC1C2CCN(CC2)C(=O)C=3C=CC=C(C3)N4C=NC=N4,Z1212068291,395.499,395.499,0.639,-4.265,0,4,71.33,3,https://real.enamine.net/public-enum-files/Z1212068291
CCNC(=O)C=1C=CC(=CC1)CNC(=O)N2CCC(CC=3C=CN=CC3)C2,Z1643361947,366.458,366.458,1.598,-3.378,2,3,74.33,6,https://real.enamine.net/public-enum-files/Z1643361947
CC=1C=CC=C(C1)C=2C=NC=C(C2)C(=O)NCC3=CN=NN3C,Z2141736548,307.351,307.351,1.791,-3.206,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z2141736548
O=C(NC=1C=CC=C(C1)CN2N=C3C=CC=CN3C2=O)N4CC=C(CC4)C5=CNC=6N=CC=CC56,Z436129662,465.508,465.508,1.586,-6.105,2,4,96.93,4,https://real.enamine.net/public-enum-files/Z436129662
COC=1C=CC=C2N=CN=C(NC3CCCN(C3)C=4N=CC=CN4)C12,Z1646359251,336.392,336.392,2.838,-4.234,1,7,76.06,4,https://real.enamine.net/public-enum-files/Z1646359251
CC(C)N1N=NN=C1C=2C=CC(=CC2F)NS(=O)(=O)C=3C=NN(C)C3,Z1646214996,365.388,365.388,2.052,-2.462,1,6,107.59,5,https://real.enamine.net/public-enum-files/Z1646214996
CSC=1C=CC=2N=CN=C(C2C1)N3CCC(O)(CC4=CC=CC=C4F)CC3,Z2143095989,383.484,383.484,3.535,-5.795,1,4,49.25,4,https://real.enamine.net/public-enum-files/Z2143095989
CC=1N=C(NCC=2C=C(Br)C=NC2N)C=3CCCCC3N1,Z2143204957,348.241,348.241,3.13,-3.551,2,5,76.72,3,https://real.enamine.net/public-enum-files/Z2143204957
CN1C=NC(=N1)C=2C=CC=C(C2)NC(=O)C3=CC=CC4=CC=CN=C34,Z1648040246,329.356,329.356,2.367,-4.931,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z1648040246
CCC1CN(C=2C=CC=C(Cl)C2O1)S(=O)(=O)C=3C=CC=CC3S(N)(=O)=O,Z1651026327,416.902,416.902,3.364,-5.032,1,5,106.77,4,https://real.enamine.net/public-enum-files/Z1651026327
FC(F)(F)C=1C=C(N=C(N1)C=2C=CC=NC2)NCC3CCOCC3,Z1220619375,338.328,338.328,2.414,-3.535,1,5,59.93,5,https://real.enamine.net/public-enum-files/Z1220619375
CC1=CN(N=C1NC(=O)C2=CN(N=C2C(C)C)C3CCS(=O)(=O)C3)C=4C=CC=NC4,Z1651972314,428.51,428.51,-1.225,-2.637,1,6,111.77,5,https://real.enamine.net/public-enum-files/Z1651972314
CC=1C=CC=C(C1)C2CCN(C2)C(=O)C=3C=CC=4C(=O)N(C)C(=O)C4C3,Z1653409440,348.396,348.396,2.945,-5.436,0,3,57.69,2,https://real.enamine.net/public-enum-files/Z1653409440
CC=1C=CC(=CC1)NC(=O)CN(C)C(=O)C=2C=CC=C(C2)N3C=CN=C3,Z1224558488,348.399,348.399,2.439,-4.293,1,3,67.23,5,https://real.enamine.net/public-enum-files/Z1224558488
CC1=NN(C=C1C(=O)NC(C)C=2C=CC=C(C2)N3CCCC3)C(C)(C)C,Z1653936342,354.49,354.49,3.122,-3.201,1,3,50.16,5,https://real.enamine.net/public-enum-files/Z1653936342
OC1(CNC2=NC=NC3=CC=C(F)C=C23)CCCCCC1,Z1225472950,289.349,289.349,3.879,-4.781,2,4,58.04,3,https://real.enamine.net/public-enum-files/Z1225472950
COC(=O)C=1C=CC(=CC1)NC(=O)C(=O)NCCN(C)C,Z1227354300,293.319,293.319,0.493,-2.129,2,4,87.74,9,https://real.enamine.net/public-enum-files/Z1227354300
CC=1N=CC=C(N1)NC(=O)C2CCCN(C2)S(=O)(=O)C=3C=CC=CC3,Z1227934317,360.433,360.433,2.359,-3.113,1,5,92.26,5,https://real.enamine.net/public-enum-files/Z1227934317
O=C(CCC1CC2=CC=CC=C2NC1=O)N3CCC=4C(=O)NC=NC4C3,Z1656856947,352.388,352.388,-0.903,-3.333,2,4,90.87,3,https://real.enamine.net/public-enum-files/Z1656856947
NS(=O)(=O)C=1C=CC=2CCN(C(=O)CCN3C(=O)NC(=O)C4=CC=CC=C43)C2C1,Z1229846989,414.437,414.437,0.4,-4.455,2,5,129.88,4,https://real.enamine.net/public-enum-files/Z1229846989
O=C(O)C1CCN(CC1(F)F)S(=O)(=O)C=2C=NN(C2)C=3C=CC=CC3,Z2155384656,371.361,371.361,2.419,-2.675,1,5,92.5,4,https://real.enamine.net/public-enum-files/Z2155384656
CCCS(=O)(=O)C1=CC=CC=C1C(=O)NCC2(O)CCCCCC2,Z1229976933,353.478,353.478,2.945,-4.413,2,4,83.47,7,https://real.enamine.net/public-enum-files/Z1229976933
O=C(CC1(CCCC1)N2CCOCC2)NCC=3C=CC=4OCCOC4C3,Z1229780936,360.448,360.448,2.742,-2.958,1,5,60.03,5,https://real.enamine.net/public-enum-files/Z1229780936
COC=1C=CC(=CC1)C(C)C(=O)NC2CCN(CC3CCOC3)CC2,Z1232396414,346.465,346.465,0.628,-2.525,1,4,50.8,6,https://real.enamine.net/public-enum-files/Z1232396414
CC(=O)N(CC=1C=CC(=CC1)NC=2N=CN=C3C2N=CN3C)C4CC4,Z1232679238,336.392,336.392,1.818,-3.82,1,5,75.94,6,https://real.enamine.net/public-enum-files/Z1232679238
COC1=NC=NC(OC)=C1C(=O)N2CCC(CC=3C=CC(F)=CC3)C2,Z1233500274,345.369,345.369,2.706,-4.462,0,5,64.55,6,https://real.enamine.net/public-enum-files/Z1233500274
COC=1C=C(ON1)C(=O)N(CC=2C=CC=CC2)C3CC(C)(C)OC3(C)C,Z1663453185,358.432,358.432,3.799,-4.414,0,4,64.8,6,https://real.enamine.net/public-enum-files/Z1663453185
CC=1C=CC=C(C1C)N2CC(CC2=O)C(=O)N(C)C=3C=CC(Cl)=CN3,Z1233384776,357.834,357.834,3.445,-4.766,0,3,53.51,4,https://real.enamine.net/public-enum-files/Z1233384776
O=C(C=1C=NN(C1C(F)(F)F)C=2C=CC=CN2)N3CC4CCC3C4,Z775223030,336.312,336.312,1.478,-4.109,0,3,51.02,4,https://real.enamine.net/public-enum-files/Z775223030
CC(=O)N1CCC(NC(=O)CCC=2C=CN(C)N2)C=3C=CC=CC31,Z2206732602,326.394,326.394,-0.038,-2.243,1,3,67.23,6,https://real.enamine.net/public-enum-files/Z2206732602
CC1=CC(=NO1)C2CCCN2C(=O)CC=3N=C(OC3C)C4=CC=CO4,Z980493292,341.362,341.362,0.878,-2.588,0,3,85.51,5,https://real.enamine.net/public-enum-files/Z980493292
C[C@@H]1CN(CC2=CN(C[C@@H]3CCC(=O)N3)N=N2)C[C@H](C)O1,Z2864706231,293.365,293.365,-0.72,0.015,1,5,72.28,4,https://real.enamine.net/public-enum-files/Z2864706231
O=C(CCN1CCC2CCC(O)C1C2)NC=3C=CC=CC3,Z2865520341,288.385,288.385,2.279,-2.29,2,3,52.57,4,https://real.enamine.net/public-enum-files/Z2865520341
C[C@@H]1CN(CCN1)C(=O)NCC=2C=CC(Cl)=C(C2)C(F)(F)F,Z2873953704,335.753,335.753,3.276,-3.623,2,2,44.37,5,https://real.enamine.net/public-enum-files/Z2873953704
COC=1C=CC(=CC1F)C=2CC(CNC(C)C(C)OC)ON2,Z2877606690,310.365,310.365,2.496,-2.784,1,5,52.08,7,https://real.enamine.net/public-enum-files/Z2877606690
O=C1NC(=CC=C1C2=NOC(CC3CCOC3)=N2)C(F)(F)F,Z2879605317,315.249,315.249,0.476,-3.318,1,4,77.25,4,https://real.enamine.net/public-enum-files/Z2879605317
CC(C)COC=1C=CC=C(C1)CN2C=C(CN3CCOC[C@H]3C)N=N2,Z2883783008,344.452,344.452,2.88,-2.412,0,5,52.41,7,https://real.enamine.net/public-enum-files/Z2883783008
"O=C(NC[C@H]1COC[C@H]1O)C=2C=CN=C(C2)OCC=3C=CC=CC3 |&1:4,8,r|",Z2884733888,328.363,328.363,2.021,-3.429,2,5,80.68,6,https://real.enamine.net/public-enum-files/Z2884733888
CNC(=O)[C@H](CC1=CNC=N1)NC(=O)C(C)(C)C2=CC=CC(Cl)=C2,Z2900718792,348.828,348.828,0.806,-3.471,3,3,86.88,8,https://real.enamine.net/public-enum-files/Z2900718792
COCC(NC(=O)C=1C=C2C=CC(=CC2=NC1C)OC)C3=NN=NN3,Z2900719132,342.353,342.353,1.159,-3.054,2,7,114.91,7,https://real.enamine.net/public-enum-files/Z2900719132
CN(C)CCC=1C=CC=C(C1)C(=O)N2CCCC(C2)N3CCNC3=O,Z2900719707,344.452,344.452,0.307,-2.63,1,3,55.89,6,https://real.enamine.net/public-enum-files/Z2900719707
CC(COC1CCOC1)NC(=O)C2=CN=C3C=C(O)C=CC3=C2,Z2900719725,316.352,316.352,1.957,-2.805,2,5,80.68,6,https://real.enamine.net/public-enum-files/Z2900719725
COCCC1=NC(=NO1)C2(CCC2)NC=3C=CC(Cl)=CC3,Z2900815488,307.776,307.776,2.036,-3.071,1,4,60.18,6,https://real.enamine.net/public-enum-files/Z2900815488
CC(C)(C)N1N=NN=C1SCC2=CNC(=O)C=3C=CC=CC23,Z2900815952,315.395,315.395,1.987,-4.905,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z2900815952
CC=1C=C(C=CC1O)C2=NOC(=N2)C3CCCN3S(=O)(=O)C4=CC=CS4,Z2905345879,391.468,391.468,2.938,-4.656,1,5,96.53,4,https://real.enamine.net/public-enum-files/Z2905345879
CCCOC1(CCCCC1)C2=NOC(=N2)C3=CC(=O)NC(=N3)C4CC4,Z2905348987,344.409,344.409,2.159,-3.348,1,5,89.61,6,https://real.enamine.net/public-enum-files/Z2905348987
COCC(C)(C)C1=NOC(=N1)[C@@H](C(C)C)N2CC3=CC=CC=C3C2=O,Z2905359904,343.421,343.421,1.755,-3.426,0,4,68.46,6,https://real.enamine.net/public-enum-files/Z2905359904
CC1=NNC=2C=CC(=CC12)C=3C=CC(=NC3)N4CCC(CC4)C(N)=O,Z2905436620,335.404,335.404,1.235,-4.228,2,4,87.9,3,https://real.enamine.net/public-enum-files/Z2905436620
COC=1C=CC(=CC1F)CCN2N=NN=C2N3CCCC3,Z2905617008,291.325,291.325,2.659,-2.822,0,5,56.07,5,https://real.enamine.net/public-enum-files/Z2905617008
O=C(CCCN1C(=O)NNC1=O)NC2C3CCC4=CC=CC=C4C23,Z2906480726,328.367,328.367,1.387,-3.903,3,3,90.54,6,https://real.enamine.net/public-enum-files/Z2906480726
O=C([C@@H]1CSC(=N1)C=2C=CC=CC2)N3CC(CO)C4=CC=CC=C43,Z2909114261,338.425,338.425,2.376,-5.051,1,3,52.9,3,https://real.enamine.net/public-enum-files/Z2909114261
O=C(O)[C@H]1[C@@H]2CN(C[C@H]12)C(=O)C3=CC=C(S3)C4=NC5=CC=CC=C5S4,Z2911982662,370.448,370.448,2.933,-5.241,1,4,70.5,4,https://real.enamine.net/public-enum-files/Z2911982662
CC1=CC(=CC(=O)N1)CNC(=O)CC=2C=C(F)C=C3COCOC23,Z2912240471,332.327,332.327,-0.245,-3.107,2,4,76.66,5,https://real.enamine.net/public-enum-files/Z2912240471
O=C(NC(C1CC1)C2(CO)CCOCC2)C34CCN(C3)CCC4,Z2913537033,322.443,322.443,0.179,-0.35,2,4,61.8,6,https://real.enamine.net/public-enum-files/Z2913537033
CN1C=C(C=N1)CC2CN(C2)C(=O)[C@@H]3CCCO[C@H]3C=4C=CC=CC4,Z2914948562,339.432,339.432,1.106,-2.588,0,3,47.36,5,https://real.enamine.net/public-enum-files/Z2914948562
"CC1=NN(C)C(C)=C1[C@@H]2OCC[C@H]2NC(=O)C3=CNN=C3C4CC4 |&1:8,12,r|",Z2915562939,329.398,329.398,0.034,-1.638,2,4,84.83,5,https://real.enamine.net/public-enum-files/Z2915562939
