smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
N#CC(C(=O)CCl)=C(c1ccc(F)cc1)N1CCCCC1,0.0031,0.0025,0.0018,0.0006,0.3291,0.0248,0.0143,0.0181,0.1701,0.023,0.0126,0.0091,0.4992,0.0478,0.0229,0.043,0.222,0.0126,0.0101,0.0141,0.2262,0.0202,0.0159,0.0212,0.1733,0.013,0.011,0.0195,0.1233,0.0261,0.0136,0.0098,0.0,0.0,0.0,0.0,0.0207,0.1495,0.0026,0.0,0.0001,0.0893,0.0826,0.1927,0.1814,0.194,0.0189,0.0114,0.015,0.0799,0.6591,0.805970,1161,0.805970,0.794521,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,KEPT,,0.744681,0.735294,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
COc1ccccc1-n1c(S)nc2cc([N+](=O)[O-])ccc21,0.0053,0.0046,0.0033,0.001,0.463,0.0905,0.0409,0.0188,0.0788,0.0067,0.0043,0.0052,0.5708,0.0783,0.0338,0.0507,0.1325,0.0055,0.0052,0.0102,0.1133,0.0059,0.0055,0.0136,0.1771,0.0133,0.0111,0.0193,0.1053,0.0212,0.0114,0.009,0.0,0.0002,0.0003,0.0002,0.0956,0.3528,0.7252,0.0237,0.5879,0.4241,0.494,0.5586,0.2647,0.1829,0.0251,0.0129,0.0142,0.3918,0.7664,0.705882,1160,0.705882,0.762712,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.708333,0.515152,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
CCC(C)(C)C1CCc2c(sc(NC(=O)CCl)c2C#N)C1,0.0042,0.0035,0.0025,0.0008,0.3109,0.0209,0.0123,0.0165,0.1051,0.0102,0.0061,0.006,0.4732,0.0404,0.0197,0.0376,0.2056,0.011,0.0091,0.0138,0.244,0.0226,0.0173,0.0216,0.2134,0.0177,0.0139,0.0212,0.096,0.0185,0.0102,0.0083,0.0,0.0008,0.0001,0.0,0.0597,0.2672,0.164,0.0041,0.168,0.3816,0.0845,0.5554,0.2268,0.1836,0.0162,0.0101,0.014,0.2124,0.7447,0.833333,1159,0.833333,0.852941,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CC(=O)O[C@@]1(C#N)CN2CCC1CC2,KEPT,,0.825000,0.709677,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1
N#CCn1c(CCl)nc2scc(-c3ccccc3)c2c1=O,0.0036,0.0029,0.0022,0.0007,0.4031,0.0451,0.0224,0.0175,0.113,0.0117,0.0069,0.0064,0.567,0.0883,0.0374,0.0486,0.1624,0.0074,0.0064,0.0111,0.34,0.0506,0.0349,0.0272,0.1811,0.0137,0.0112,0.0189,0.0904,0.0174,0.0097,0.0082,0.0,0.0,0.0,0.0,0.1462,0.2305,0.0362,0.0664,0.4297,0.5618,0.2671,0.4683,0.1616,0.2067,0.0263,0.0146,0.0154,0.2631,0.6777,0.835616,1158,0.835616,0.779661,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,Cn1sc(=O)n(Cc2ccccc2)c1=O,FILTERED,motif:quinolone,0.750000,0.700000,CN(C)[C@@H]1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
O=C(CCl)NCCN1C(=O)SC(=Cc2ccccc2)C1=O,0.0042,0.0035,0.0026,0.0008,0.2958,0.0238,0.0139,0.0144,0.1245,0.0137,0.0078,0.0065,0.5437,0.1193,0.0485,0.0415,0.3839,0.0367,0.0234,0.0189,0.3478,0.0551,0.0374,0.0272,0.3831,0.0623,0.0372,0.0299,0.0951,0.0187,0.0103,0.0084,0.0,0.0,0.0,0.0,0.0462,0.1128,0.0639,0.0073,0.0062,0.3752,0.114,0.3593,0.2061,0.242,0.037,0.0201,0.0164,0.1435,0.733,0.767857,1157,0.764706,0.767857,O=C(O)CNC(=O)c1ccccc1,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.714286,0.727273,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12.Cl
CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)CCl,0.0082,0.0075,0.0054,0.0018,0.3265,0.031,0.0172,0.0153,0.1403,0.0168,0.0093,0.007,0.5221,0.2847,0.1124,0.037,0.5267,0.0947,0.0515,0.0256,0.4147,0.0907,0.0581,0.0318,0.449,0.1021,0.0562,0.035,0.112,0.0229,0.0121,0.0092,0.0,0.3458,0.0004,0.0,0.0392,0.3014,0.4072,0.0013,0.0137,0.72,0.0815,0.3745,0.3029,0.2777,0.1107,0.0358,0.0181,0.2491,0.7989,0.796610,1156,0.796610,0.767442,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
O=C1C=CC(=O)N1c1ccccc1Sc1ccc(Cl)cc1,0.0041,0.0034,0.0025,0.0008,0.4994,0.0581,0.0266,0.0239,0.0803,0.0068,0.0043,0.005,0.5067,0.0365,0.0184,0.0468,0.102,0.0037,0.0036,0.0084,0.1801,0.0127,0.0105,0.0174,0.1152,0.0066,0.0063,0.0145,0.1341,0.0288,0.0146,0.0102,0.0,0.0015,0.0005,0.0,0.4221,0.2705,0.0748,0.5818,0.47,0.2541,0.1707,0.5553,0.3779,0.1802,0.0176,0.0097,0.0141,0.353,0.6959,0.800000,1155,0.800000,0.784314,O=c1ccn(F)c2ccccc12,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.765957,0.607143,Nc1c2ccccc2nc2ccccc12,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
O=C(CCl)N(Cc1cccs1)c1ccc2c(c1)OCCO2,0.003,0.0024,0.0018,0.0006,0.2614,0.0168,0.0105,0.0135,0.0762,0.0064,0.0041,0.0049,0.5452,0.0904,0.0382,0.0439,0.1586,0.0069,0.006,0.0102,0.3376,0.0493,0.034,0.0268,0.2852,0.0314,0.0217,0.0249,0.0781,0.0145,0.0083,0.0075,0.0,0.008,0.0013,0.0,0.1042,0.1352,0.0091,0.0009,0.0001,0.4241,0.0571,0.3309,0.1986,0.1939,0.0251,0.014,0.0147,0.14,0.7579,0.772152,1154,0.772152,0.777778,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],KEPT,,0.754098,0.754098,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
O=C(CCl)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0.0034,0.0028,0.002,0.0006,0.2394,0.013,0.0086,0.0142,0.0917,0.0084,0.0052,0.0056,0.5512,0.0835,0.0359,0.0465,0.1463,0.0062,0.0055,0.0101,0.3032,0.0376,0.0269,0.0249,0.2211,0.0194,0.0148,0.0215,0.0909,0.0175,0.0097,0.0082,0.0,0.0188,0.0006,0.0,0.1363,0.1035,0.0642,0.0014,0.0011,0.4464,0.084,0.3026,0.1541,0.183,0.023,0.0122,0.0146,0.1437,0.8008,0.666667,1153,0.666667,0.662500,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.516129,0.704545,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
CC(C)C(C(=O)O)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,0.014,0.0132,0.0096,0.0033,0.4191,0.0565,0.0281,0.0202,0.0867,0.0077,0.0048,0.0054,0.5451,0.0547,0.0277,0.0668,0.092,0.0032,0.0033,0.008,0.1447,0.0091,0.0081,0.0168,0.1785,0.014,0.0118,0.0205,0.1549,0.0358,0.0178,0.0115,0.0002,0.0026,0.002,0.001,0.0185,0.196,0.0098,0.0031,0.009,0.2663,0.0956,0.5622,0.1537,0.1817,0.0219,0.0126,0.0171,0.146,0.7879,0.745455,1152,0.745455,0.722222,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.409091,0.550000,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,NC(=O)[C@@H]1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)[C@@H]3C(=O)[C@]2(O)C1=O
COc1ccc(C2(C)NC(=O)N(NC(=O)CCl)C2=O)cc1,0.0074,0.0066,0.0048,0.0015,0.2249,0.0159,0.0107,0.014,0.1879,0.0282,0.0146,0.0089,0.5927,0.2605,0.1044,0.055,0.2851,0.021,0.0157,0.0179,0.4961,0.1746,0.1086,0.0429,0.3998,0.074,0.0443,0.0344,0.105,0.0213,0.0115,0.009,0.0001,0.0173,0.0131,0.0012,0.1379,0.1135,0.1179,0.008,0.0206,0.3947,0.1649,0.3618,0.1499,0.2554,0.0688,0.0364,0.0205,0.1633,0.7287,0.745763,1151,0.745763,0.800000,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C,KEPT,,0.681818,0.681818,C[C@@H]1O[C@@H]1P(=O)(O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
CCOC(=O)C1=C(CCl)NC(=O)NC1c1ccc(Cl)cc1,0.0052,0.0044,0.0032,0.001,0.4891,0.1412,0.0589,0.0162,0.1911,0.028,0.0142,0.0084,0.5433,0.2982,0.116,0.0386,0.4651,0.0602,0.0349,0.0217,0.4807,0.1452,0.0872,0.0347,0.5376,0.1903,0.094,0.0394,0.1353,0.0294,0.0149,0.0102,0.0,0.0018,0.0008,0.0,0.0295,0.1517,0.0372,0.005,0.0151,0.1043,0.1,0.2504,0.0759,0.3164,0.0999,0.0471,0.0189,0.0855,0.8162,0.795181,1150,0.775862,0.758621,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.741935,0.750000,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
NCCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.003,0.0024,0.0018,0.0005,0.4211,0.0309,0.0157,0.0201,0.0594,0.0043,0.0029,0.0043,0.5749,0.0583,0.0258,0.0507,0.0416,0.0011,0.0013,0.0048,0.2308,0.0191,0.0148,0.0199,0.3157,0.0339,0.0229,0.0262,0.0848,0.0158,0.0089,0.0077,0.2769,0.1058,0.0187,0.0009,0.253,0.367,0.6666,0.997,0.7616,0.5993,0.6504,0.6986,0.3533,0.2231,0.0302,0.0125,0.015,0.5941,0.8015,0.800000,1149,0.800000,0.622642,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,NCc1cn(-c2ccccc2)nc1C12CC3CC(CC(C3)C1)C2,KEPT,,0.744186,0.578947,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
O=C(O)c1cccnc1Sc1ccnc2cc(Cl)ccc12,0.0107,0.0099,0.0072,0.0024,0.4888,0.093,0.0418,0.0218,0.0895,0.0082,0.0051,0.0055,0.614,0.1045,0.0434,0.0596,0.1459,0.0062,0.0056,0.0102,0.2684,0.0293,0.0218,0.0232,0.3113,0.0385,0.0258,0.0274,0.1812,0.0444,0.0211,0.0126,0.0001,0.0295,0.0083,0.0002,0.0391,0.2742,0.8481,0.8444,0.9329,0.423,0.6829,0.6776,0.2245,0.2344,0.0404,0.02,0.0181,0.5496,0.788,0.703704,1148,0.703704,0.686275,Oc1c(I)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,KEPT,,0.636364,0.636364,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
COc1cc(N(C(=O)CCl)C(=O)CCl)cc(OC)c1OC,0.01,0.009,0.0066,0.0022,0.4887,0.1223,0.0529,0.0187,0.2169,0.0361,0.0179,0.0097,0.542,0.5573,0.2676,0.053,0.5476,0.1122,0.0604,0.028,0.4811,0.1409,0.0882,0.0397,0.4949,0.1369,0.074,0.0416,0.1421,0.0312,0.0157,0.0105,0.0,0.0202,0.0154,0.0003,0.3269,0.1647,0.0886,0.0002,0.001,0.102,0.2663,0.421,0.2114,0.3248,0.1296,0.0665,0.0226,0.1758,0.7293,0.673077,1147,0.687500,0.687500,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
CCc1ccc(CNCCc2c[nH]c3ccccc23)cc1,0.002,0.0016,0.0012,0.0004,0.1253,0.0044,0.0038,0.011,0.0305,0.0017,0.0013,0.003,0.397,0.0194,0.011,0.0319,0.0847,0.0027,0.0028,0.0071,0.1063,0.005,0.0046,0.0124,0.1757,0.0119,0.01,0.0183,0.046,0.0077,0.005,0.0058,0.9279,0.0,0.0,0.0,0.0918,0.3001,0.0757,0.7034,0.0558,0.4752,0.4789,0.4415,0.2826,0.2106,0.006,0.0044,0.01,0.3228,0.7784,0.741176,1146,0.600000,0.733333,c1ccc(CCNCc2ccccc2)cc1,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,KEPT,,0.470588,0.600000,Cc1cc(O)ccc1Cl,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
Clc1ccccc1CNCCCn1ccc2ccccc21,0.0024,0.0019,0.0014,0.0004,0.3247,0.0184,0.0107,0.0171,0.0354,0.0021,0.0016,0.0033,0.4798,0.0328,0.0164,0.0385,0.129,0.0049,0.0046,0.0091,0.0923,0.004,0.0038,0.0114,0.1226,0.007,0.0066,0.0149,0.0613,0.0107,0.0065,0.0066,0.7902,0.0001,0.0,0.0,0.0865,0.4073,0.3706,0.6727,0.034,0.5201,0.501,0.4885,0.2357,0.2264,0.0091,0.0057,0.0112,0.3685,0.7466,0.795918,1145,0.738095,0.781818,c1ccc(CNCCNCc2ccccc2)cc1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.529412,0.608696,N[C@@H]1CONC1=O,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
Nc1nc2ccccc2n1Cc1cccc(C(F)(F)F)c1,0.004,0.0034,0.0025,0.0007,0.3306,0.0227,0.0128,0.0163,0.0372,0.0023,0.0017,0.0034,0.331,0.0132,0.0083,0.0267,0.0327,0.0008,0.001,0.0044,0.1078,0.0052,0.0048,0.0128,0.0586,0.0026,0.003,0.0102,0.0653,0.0116,0.007,0.0069,0.8968,0.0079,0.0006,0.0,0.5365,0.3195,0.5346,0.4445,0.9822,0.4531,0.8518,0.6045,0.3372,0.2071,0.0077,0.0046,0.009,0.5626,0.796,0.755556,1144,0.755556,0.620000,Nc1c2ccccc2nc2ccccc12,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.689655,0.000000,Cc1cc(O)cc(C)c1Cl,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
COCC(C)N(Cc1ccc(C(F)(F)F)cc1)C(=O)CCl,0.0048,0.0041,0.003,0.0009,0.0953,0.0036,0.0034,0.0089,0.131,0.0147,0.0082,0.0066,0.467,0.0507,0.0239,0.0354,0.3652,0.0324,0.0212,0.0182,0.3649,0.0597,0.0401,0.0283,0.2721,0.0292,0.0205,0.0245,0.1172,0.024,0.0126,0.0092,0.0,0.0001,0.0,0.0,0.128,0.091,0.0979,0.5896,0.2242,0.4318,0.1787,0.5001,0.2499,0.2019,0.0243,0.0148,0.0147,0.2768,0.6818,0.826923,1143,0.816667,0.782609,CCN(CC)CCOC(=O)c1ccc(N)cc1,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
O=[N+]([O-])c1ccc(Cl)nc1Nc1cccc2ncccc12,0.0023,0.0018,0.0014,0.0004,0.4785,0.1213,0.0513,0.016,0.0741,0.0061,0.0039,0.0048,0.5755,0.0915,0.0373,0.045,0.2674,0.0167,0.0122,0.014,0.1145,0.0059,0.0054,0.0131,0.209,0.0169,0.0131,0.0198,0.0912,0.0176,0.0097,0.0082,0.0,0.0,0.0,0.0,0.4052,0.3354,0.7848,0.816,0.9814,0.6761,0.7771,0.5339,0.382,0.2014,0.0309,0.0149,0.0135,0.6325,0.7584,0.774648,1142,0.774648,0.615385,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)o1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.606061,0.606061,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
CN(CCCC(=O)O)c1ccc([N+](=O)[O-])c2ncccc12,0.0085,0.0078,0.0057,0.0018,0.37,0.4516,0.2172,0.0083,0.079,0.0067,0.0044,0.0053,0.5072,0.373,0.1519,0.0353,0.4241,0.0483,0.0297,0.0212,0.2072,0.0173,0.0139,0.0198,0.3888,0.0651,0.0394,0.0324,0.1484,0.0338,0.0169,0.0111,0.0007,0.0309,0.008,0.0003,0.0217,0.2209,0.1303,0.7244,0.7577,0.3532,0.6313,0.5801,0.2295,0.2371,0.115,0.0541,0.0151,0.4055,0.8046,0.707692,1141,0.707692,0.549020,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,FILTERED,motif:aminoglycoside_h1,0.000000,0.000000,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
Cn1cnc(S(=O)(=O)Nc2cccc3cccnc23)c1Cl,0.0057,0.0052,0.0037,0.0011,0.4471,0.0699,0.0322,0.0181,0.0329,0.0019,0.0015,0.0032,0.5316,0.0549,0.025,0.0441,0.2778,0.0182,0.0132,0.0149,0.1421,0.0086,0.0075,0.0151,0.1718,0.0125,0.0105,0.0182,0.0898,0.0173,0.0097,0.0082,0.0,0.0,0.0,0.0,0.6058,0.5076,0.6074,0.9861,0.9915,0.504,0.6283,0.6739,0.2416,0.1888,0.0209,0.0115,0.0137,0.6385,0.7453,0.732143,1140,0.732143,0.632653,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,O=S(=O)(O)O.Oc1cccc2cccnc12,FILTERED,motif:sulfonamide_h1,0.702128,0.744186,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,CC(=O)Oc1ccc(Cl)c2cccnc12
O=C(O)c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O,0.0228,0.023,0.0167,0.0058,0.1919,0.0149,0.0137,0.0414,0.2336,0.0454,0.026,0.0177,0.5655,0.0738,0.0432,0.1281,0.0617,0.0025,0.0032,0.0112,0.224,0.0228,0.02,0.0339,0.1714,0.0188,0.0192,0.0416,0.3137,0.1148,0.0542,0.0264,0.1146,0.0737,0.0204,0.2697,0.3355,0.3108,0.5547,0.1126,0.921,0.866,0.7994,0.4944,0.3767,0.211,0.0433,0.0241,0.064,0.5301,0.795,0.750000,1139,0.750000,0.758065,CC(=O)Oc1cccc(C)c1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,FILTERED,motif:quinolone,0.470588,0.595238,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
COC(=O)c1ccccc1NC(=O)c1ccc([N+](=O)[O-])o1,0.0024,0.0019,0.0014,0.0004,0.4398,0.2246,0.0954,0.012,0.0784,0.0066,0.0042,0.005,0.5479,0.1082,0.0436,0.0399,0.4187,0.0451,0.0273,0.0193,0.1999,0.0163,0.013,0.0185,0.2884,0.0322,0.0218,0.0242,0.0592,0.0105,0.0064,0.0066,0.0,0.0002,0.0001,0.0,0.6322,0.55,0.6191,0.9545,0.9889,0.9048,0.8744,0.7946,0.2651,0.2261,0.0495,0.0237,0.014,0.7315,0.7893,0.661017,1138,0.661017,0.618182,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,COC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.619048,0.466667,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
