smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id
COc1ccc(CSCc2nc(N)nc(N)n2)cc1[N+](=O)[O-],0.0034,0.0029,0.0021,0.0006,0.4359,0.1674,0.0724,0.0133,0.0448,0.003,0.0021,0.0037,0.521,0.1896,0.0738,0.0351,0.0494,0.0014,0.0016,0.0054,0.0702,0.0028,0.0028,0.0099,0.145,0.0096,0.0084,0.0164,0.0572,0.01,0.0062,0.0065,0.0,0.0096,0.0008,0.0,0.0026,0.1946,0.0457,0.0,0.0764,0.0428,0.2011,0.2324,0.1356,0.1474,0.044,0.0189,0.0101,0.1035,0.6756,0.733333,936
NC(=NCCc1ccccc1)SCc1cc(=O)oc2ccc3ccccc3c12,0.0099,0.0093,0.0067,0.0022,0.6083,0.1137,0.0456,0.0288,0.0816,0.0068,0.0043,0.0052,0.6422,0.095,0.0391,0.065,0.1176,0.0045,0.0043,0.0092,0.372,0.0546,0.0374,0.0297,0.1627,0.011,0.0096,0.0183,0.1157,0.0233,0.0122,0.0092,0.8765,0.751,0.1847,0.0014,0.1204,0.2068,0.1103,0.2403,0.4293,0.3184,0.4016,0.4529,0.1807,0.3318,0.1188,0.0382,0.0188,0.2734,0.608,0.790698,931
COc1cc(C)c(CSC(N)=Nc2cccc(C)c2)cc1OC,0.0035,0.0029,0.0021,0.0006,0.5474,0.0816,0.0332,0.0205,0.0693,0.0053,0.0035,0.0046,0.611,0.1073,0.0424,0.0506,0.0718,0.0022,0.0023,0.0066,0.21,0.0159,0.0126,0.0184,0.2434,0.0205,0.0153,0.0218,0.0832,0.0154,0.0087,0.0077,0.0072,0.1205,0.0013,0.0,0.4616,0.3647,0.5187,0.6534,0.7823,0.6787,0.2967,0.3318,0.3344,0.2052,0.0413,0.0135,0.0145,0.4914,0.7089,0.72549,930
[O-][n+]1ccccc1SCCCCCn1cnc2ccccc21,0.0032,0.0027,0.002,0.0006,0.4549,0.1421,0.0617,0.0154,0.0458,0.003,0.0022,0.0038,0.5072,0.0646,0.0287,0.0385,0.1179,0.0044,0.0042,0.0087,0.1227,0.0066,0.006,0.0136,0.2304,0.0204,0.0153,0.0214,0.064,0.0114,0.0068,0.0068,0.0,0.0003,0.0007,0.0,0.0837,0.1747,0.118,0.0511,0.0111,0.2715,0.1199,0.2329,0.3369,0.1718,0.0284,0.0142,0.0121,0.1555,0.7764,0.78125,925
NC(=NCCCCN1CCCC1)NCCc1ccc2c(c1)OCCO2,0.004,0.0035,0.0025,0.0007,0.3986,0.032,0.0166,0.0194,0.054,0.0038,0.0026,0.0041,0.5808,0.0807,0.0335,0.0471,0.1006,0.0035,0.0034,0.0079,0.2033,0.015,0.0121,0.0187,0.3321,0.0382,0.0256,0.0283,0.105,0.0207,0.0111,0.0088,0.0,0.0088,0.0081,0.0005,0.0403,0.146,0.0163,0.0126,0.0002,0.1485,0.0407,0.1368,0.1578,0.1976,0.0229,0.0128,0.0151,0.0777,0.684,0.826389,923
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc3ncccc3c2)s1,0.0069,0.0064,0.0046,0.0014,0.4886,0.1764,0.0781,0.0202,0.1189,0.0127,0.0074,0.0065,0.5646,0.0704,0.0323,0.0577,0.2771,0.0187,0.0137,0.0155,0.2343,0.0226,0.0174,0.0208,0.298,0.0361,0.0244,0.0264,0.1078,0.022,0.0118,0.0092,0.0004,0.0176,0.0077,0.0004,0.7901,0.6199,0.8407,0.9811,0.997,0.9081,0.887,0.8127,0.5295,0.233,0.0426,0.0219,0.0176,0.8185,0.7628,0.732143,922
CCOC(=O)c1c(-c2ccccc2)csc1NSc1ccccc1[N+](=O)[O-],0.0023,0.0019,0.0014,0.0004,0.3118,0.0198,0.0119,0.0184,0.0606,0.0044,0.003,0.0043,0.4718,0.0299,0.0161,0.046,0.0648,0.002,0.0022,0.0064,0.0996,0.0046,0.0044,0.0121,0.083,0.0042,0.0044,0.0123,0.0625,0.0111,0.0067,0.0068,0.0011,0.1388,0.0704,0.0027,0.3855,0.2924,0.7933,0.9434,0.9541,0.7478,0.6063,0.6477,0.3648,0.1286,0.0241,0.0134,0.0122,0.6373,0.7229,0.76,919
Cc1nccn1CCCSc1nc2cc(Cl)cc(Cl)c2o1,0.0031,0.0026,0.0019,0.0006,0.5021,0.2051,0.0856,0.0168,0.0497,0.0034,0.0024,0.0039,0.5797,0.1086,0.0434,0.0455,0.1324,0.0052,0.0048,0.0093,0.1422,0.0084,0.0073,0.0147,0.1462,0.0095,0.0084,0.0164,0.0708,0.0128,0.0076,0.0072,0.0,0.001,0.004,0.001,0.4509,0.6799,0.8666,0.798,0.9312,0.899,0.535,0.7726,0.5619,0.1807,0.0396,0.0184,0.0128,0.7217,0.6735,0.8125,912
O=C(COc1ccccc1F)N1N=CCC1(O)C(F)(F)F,0.0027,0.0022,0.0016,0.0005,0.4304,0.1653,0.072,0.0131,0.0385,0.0024,0.0018,0.0034,0.4903,0.0602,0.0269,0.0352,0.0771,0.0025,0.0026,0.0069,0.0963,0.0046,0.0043,0.0119,0.0768,0.0038,0.0041,0.0116,0.061,0.0108,0.0066,0.0067,0.0,0.0173,0.0,0.0,0.0591,0.206,0.0215,0.0006,0.007,0.0878,0.1078,0.319,0.0892,0.1415,0.0299,0.0133,0.0099,0.0998,0.6637,0.793814,910
O=C(CCCn1c(=O)oc2cc([N+](=O)[O-])ccc21)OCc1ccc(Cl)c(Cl)c1,0.0039,0.0035,0.0025,0.0007,0.3054,0.0317,0.0182,0.0153,0.0537,0.0039,0.0027,0.0041,0.5146,0.0714,0.0314,0.0399,0.2974,0.0215,0.0153,0.0161,0.2515,0.0258,0.0195,0.0219,0.2355,0.0226,0.0168,0.0225,0.0767,0.0143,0.0082,0.0075,0.016,0.4709,0.0613,0.0004,0.1034,0.2499,0.614,0.6776,0.8069,0.5835,0.5307,0.5165,0.2283,0.195,0.0739,0.0196,0.0143,0.479,0.7052,0.716049,909
O=C1Nc2ccccc2SC1Nc1ccc(F)c(F)c1F,0.004,0.0033,0.0024,0.0008,0.4489,0.1071,0.0485,0.0176,0.0671,0.0053,0.0035,0.0047,0.5893,0.1245,0.0498,0.0492,0.082,0.0027,0.0029,0.0075,0.188,0.0145,0.0119,0.0183,0.2632,0.0286,0.0204,0.0248,0.0678,0.0123,0.0073,0.0071,0.0004,0.034,0.0047,0.0001,0.1656,0.4189,0.2042,0.0188,0.0718,0.1385,0.3528,0.5052,0.1603,0.1901,0.0369,0.0168,0.0144,0.2263,0.6658,0.84058,908
Cc1cc(NCC(O)COc2c(C)cccc2C)nc(N)n1,0.0029,0.0024,0.0018,0.0005,0.5127,0.0878,0.0375,0.0202,0.0543,0.0038,0.0026,0.0041,0.5584,0.0889,0.0367,0.043,0.054,0.0015,0.0018,0.0058,0.1769,0.0118,0.0098,0.0171,0.2628,0.0248,0.0181,0.0241,0.0785,0.0144,0.0083,0.0075,0.0013,0.0001,0.0001,0.0,0.0311,0.1142,0.0472,0.0,0.0242,0.0751,0.1607,0.1663,0.1355,0.1891,0.0262,0.013,0.0136,0.0838,0.7642,0.774194,907
CC(=O)NC1C(Oc2ccc(Cl)cc2Cl)OC(CO)C(O)C1O,0.0024,0.0019,0.0014,0.0004,0.46,0.0889,0.0393,0.0169,0.0711,0.0057,0.0037,0.0047,0.558,0.0986,0.0406,0.0439,0.3394,0.0275,0.0185,0.0172,0.1406,0.0083,0.0072,0.0147,0.2729,0.0287,0.0201,0.0241,0.0899,0.0172,0.0096,0.0081,0.0,0.0005,0.0003,0.0,0.0538,0.1129,0.0397,0.0931,0.3494,0.2189,0.0772,0.3237,0.0509,0.2149,0.0308,0.0157,0.0145,0.1466,0.7834,0.698113,905
O=C1NC(c2ccccc2)(C(F)(F)F)SC(=CC(=O)C(Cl)(Cl)Cl)N1c1ccccc1,0.0037,0.0029,0.0022,0.0007,0.4914,0.1043,0.0446,0.0182,0.0499,0.0035,0.0024,0.0039,0.4931,0.0449,0.0214,0.0394,0.292,0.0202,0.0145,0.0158,0.189,0.0144,0.0117,0.018,0.0776,0.0039,0.0042,0.0118,0.0695,0.0127,0.0075,0.0072,0.0,0.0,0.0,0.0,0.1533,0.1295,0.1196,0.0002,0.1037,0.293,0.558,0.405,0.2399,0.1851,0.023,0.0121,0.0128,0.2225,0.6109,0.8,902
O=C1OCC(CO)(CO)NC1=NNc1ccc(Cl)c(Cl)c1,0.0053,0.0045,0.0033,0.0011,0.4637,0.1744,0.074,0.0146,0.0686,0.0055,0.0036,0.0046,0.5577,0.1573,0.0612,0.0407,0.1127,0.0042,0.004,0.0084,0.2187,0.0191,0.0148,0.0191,0.4188,0.0806,0.0456,0.0317,0.0782,0.0146,0.0084,0.0076,0.0003,0.0056,0.0004,0.0,0.281,0.3137,0.5477,0.6735,0.2785,0.4258,0.1737,0.4149,0.2075,0.2138,0.0518,0.0239,0.0142,0.3685,0.6581,0.828947,901
CC(=O)OC1=C(Sc2ccccc2[N+](=O)[O-])C(=O)CCC1,0.0048,0.0041,0.003,0.001,0.4924,0.1053,0.0461,0.0201,0.0637,0.0049,0.0033,0.0045,0.5903,0.0789,0.0345,0.0576,0.1419,0.006,0.0054,0.0101,0.1101,0.0056,0.0052,0.0131,0.1706,0.0124,0.0105,0.0186,0.0926,0.0179,0.0099,0.0083,0.0,0.0004,0.0014,0.0013,0.2873,0.4188,0.4001,0.6272,0.8737,0.3952,0.7706,0.7429,0.3986,0.1852,0.0262,0.0132,0.0149,0.546,0.6862,0.754717,900
ClC(Cl)(Cl)C1=NC(C(Cl)(Cl)Cl)=NP(c2ccccc2)(c2ccccc2)=N1,0.0048,0.0041,0.003,0.0009,0.4717,0.0477,0.0227,0.0232,0.0904,0.0082,0.005,0.0054,0.5305,0.0448,0.0217,0.0498,0.3742,0.0339,0.022,0.0186,0.2528,0.0245,0.0185,0.0216,0.1941,0.0155,0.0125,0.0202,0.1365,0.0295,0.015,0.0103,0.0034,0.1033,0.0299,0.0014,0.1153,0.246,0.1222,0.0029,0.0659,0.2895,0.2361,0.285,0.3988,0.2287,0.0346,0.0167,0.0168,0.1957,0.7125,0.806452,899
O=C1NC(=NN=Cc2ccc(Cl)cc2)SC1Cc1ccc(SC(F)F)cc1,0.0106,0.01,0.0072,0.0023,0.5273,0.1266,0.0545,0.0236,0.1367,0.0157,0.0087,0.0069,0.592,0.1285,0.0506,0.0479,0.3627,0.0322,0.0213,0.0188,0.4083,0.0804,0.0519,0.0307,0.3658,0.0535,0.033,0.0292,0.1515,0.0345,0.0171,0.0112,0.0001,0.0005,0.0001,0.0,0.2779,0.3589,0.7094,0.9892,0.8572,0.7795,0.6934,0.679,0.3861,0.2839,0.0535,0.0272,0.019,0.6367,0.7942,0.847222,897
O=C1CSC(c2ccc([N+](=O)[O-])o2)N1Cc1ccccc1,0.0043,0.0037,0.0027,0.0008,0.4312,0.1958,0.0838,0.0121,0.0535,0.0038,0.0026,0.0041,0.5436,0.1599,0.0621,0.0379,0.2239,0.0122,0.0095,0.0125,0.1741,0.0126,0.0104,0.0168,0.1623,0.0115,0.0097,0.0172,0.0777,0.0145,0.0083,0.0076,0.0,0.0484,0.0011,0.0,0.4587,0.3045,0.8281,0.89,0.8461,0.7799,0.7929,0.6675,0.2795,0.1856,0.0514,0.0211,0.0121,0.6497,0.7846,0.671875,896
COC(=O)C(Cc1ccc(O)c([N+](=O)[O-])c1)NC(=O)C(F)(F)F,0.0041,0.0035,0.0025,0.0008,0.3987,0.0844,0.04,0.0151,0.0661,0.0052,0.0034,0.0046,0.5652,0.1817,0.0712,0.044,0.0956,0.0034,0.0034,0.0079,0.2344,0.0225,0.0174,0.0213,0.2703,0.0295,0.0206,0.0242,0.1071,0.0219,0.0117,0.0091,0.0,0.0193,0.0121,0.0002,0.402,0.4497,0.8473,0.9988,0.7662,0.7691,0.8139,0.7071,0.3979,0.1935,0.0413,0.0203,0.0141,0.6836,0.7507,0.64,895
C[N+](CCOCc1ccccc1)(CCOCc1ccccc1)CCOCc1ccccc1,0.0293,0.031,0.0223,0.0078,0.0693,0.0024,0.0027,0.0105,0.049,0.0033,0.0023,0.0038,0.4583,0.029,0.0159,0.0461,0.1999,0.0098,0.0081,0.0122,0.1375,0.0075,0.0067,0.0147,0.3998,0.0689,0.0467,0.0473,0.1458,0.0315,0.0156,0.0104,0.7796,0.8302,0.5588,0.8848,0.5015,0.4723,0.7469,0.8539,0.1805,0.5029,0.584,0.5643,0.341,0.2521,0.1126,0.0755,0.1153,0.5275,0.6644,0.648649,891
c1ccc2c(c1)ccc[n+]2CCCCC[n+]1cccc2ccccc21,0.049,0.0544,0.0396,0.0146,0.6137,0.2145,0.0821,0.0234,0.0508,0.0034,0.0024,0.0039,0.6364,0.1531,0.0582,0.0554,0.4677,0.0561,0.0327,0.0214,0.231,0.0191,0.0149,0.0205,0.4433,0.078,0.0461,0.037,0.1446,0.0314,0.0157,0.0105,0.0183,0.3269,0.1034,0.0029,0.9103,0.6331,0.9481,0.9142,0.1679,0.8487,0.8985,0.8244,0.472,0.295,0.1041,0.0439,0.021,0.7352,0.7778,0.675,889
COC(=O)C(C1=NC(=O)CS1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,0.0027,0.0022,0.0016,0.0005,0.5155,0.0901,0.0391,0.0222,0.0375,0.0023,0.0017,0.0034,0.5392,0.0495,0.0233,0.0491,0.1118,0.0042,0.004,0.0087,0.1477,0.009,0.0078,0.0154,0.131,0.0081,0.0075,0.0159,0.0911,0.0176,0.0098,0.0083,0.2264,0.4578,0.263,0.0781,0.024,0.0562,0.0818,0.0168,0.0433,0.3439,0.3734,0.2763,0.152,0.2003,0.0712,0.0398,0.0224,0.152,0.6571,0.764706,888
O=[N+]([O-])c1cccc(Cl)c1Oc1ccc2ccccc2c1,0.0031,0.0025,0.0018,0.0006,0.4263,0.0619,0.0299,0.0188,0.0914,0.0083,0.0051,0.0054,0.5797,0.0813,0.0345,0.0504,0.2422,0.0143,0.011,0.014,0.1484,0.0092,0.0079,0.0157,0.2601,0.0261,0.0189,0.0241,0.1108,0.0223,0.0118,0.009,0.0,0.0002,0.0004,0.0003,0.1262,0.3932,0.1605,0.1216,0.7061,0.2837,0.5306,0.3881,0.1671,0.2069,0.0251,0.0135,0.0154,0.3197,0.7707,0.7,887
Cc1cccc(NC(=S)NC(NC(=O)CCl)C(Cl)(Cl)Cl)c1,0.0059,0.005,0.0037,0.0012,0.383,0.0318,0.0163,0.0164,0.0917,0.0085,0.0052,0.0054,0.5116,0.0664,0.0291,0.0378,0.3224,0.024,0.0164,0.0158,0.3493,0.0539,0.0362,0.0262,0.3379,0.0449,0.0285,0.0271,0.0929,0.0179,0.0099,0.0082,0.0,0.0001,0.0,0.0,0.2749,0.4688,0.4173,0.0062,0.3172,0.7903,0.3635,0.4987,0.5098,0.2328,0.0281,0.0161,0.0153,0.4052,0.7434,0.730769,884
CC(C)C(=O)NC(Oc1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,0.0062,0.0055,0.004,0.0013,0.12,0.0052,0.0046,0.0103,0.1113,0.0114,0.0067,0.0061,0.5819,0.1194,0.049,0.0512,0.3829,0.0385,0.0252,0.0207,0.2455,0.0241,0.0185,0.0221,0.2453,0.0248,0.0183,0.0238,0.1351,0.0294,0.0149,0.0103,0.0,0.0066,0.0618,0.0418,0.0935,0.1164,0.3648,0.9814,0.6281,0.1944,0.4373,0.4465,0.1477,0.2031,0.0294,0.0225,0.0208,0.3789,0.7234,0.62963,882
O=S(=O)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,0.0031,0.0026,0.0019,0.0006,0.1169,0.005,0.0048,0.0152,0.0444,0.0029,0.0021,0.0037,0.259,0.0079,0.0058,0.0243,0.0656,0.002,0.0022,0.0066,0.067,0.0026,0.0026,0.01,0.0865,0.0046,0.0049,0.0134,0.0748,0.0137,0.008,0.0074,0.0,0.0045,0.1258,0.3658,0.5424,0.669,0.9755,0.9994,0.9974,0.8931,0.838,0.8456,0.7484,0.0797,0.0051,0.0176,0.0496,0.8343,0.7708,0.655172,881
O=C(Sc1cccc2cccnc12)C(=O)Sc1cccc2cccnc12,0.0068,0.006,0.0044,0.0014,0.5709,0.1395,0.0603,0.0311,0.0837,0.0073,0.0046,0.0052,0.5512,0.0515,0.0249,0.0573,0.3223,0.0251,0.0176,0.0179,0.1559,0.0101,0.0086,0.0164,0.2384,0.0226,0.0173,0.0248,0.1829,0.0447,0.0213,0.0126,0.0,0.0,0.0,0.0,0.5145,0.273,0.1359,0.0006,0.923,0.4648,0.6607,0.518,0.3235,0.2347,0.0341,0.0176,0.0185,0.4238,0.6008,0.769231,880
CC1(c2ccccc2)CC(c2ccccc2)=C(C#N)C(=N)C1(C#N)C#N,0.009,0.0082,0.0059,0.002,0.5339,0.213,0.0901,0.0214,0.1179,0.0123,0.0072,0.0065,0.526,0.0539,0.025,0.0457,0.3065,0.0234,0.0171,0.0187,0.3143,0.041,0.0292,0.0261,0.1547,0.0106,0.0092,0.0172,0.1404,0.031,0.0157,0.0107,0.0001,0.0007,0.0003,0.0,0.2849,0.2945,0.5717,0.0138,0.0554,0.1651,0.5247,0.4517,0.2205,0.2336,0.0438,0.0222,0.0165,0.2869,0.6546,0.8,879
O=C(CCl)Nc1ccc(S(=O)(=O)OCC(F)(F)C(F)F)cc1,0.0045,0.0038,0.0028,0.0009,0.022,0.0007,0.001,0.005,0.0953,0.0092,0.0055,0.0056,0.4909,0.07,0.0314,0.038,0.3052,0.0228,0.0161,0.0164,0.3694,0.0676,0.0448,0.0287,0.2903,0.035,0.0239,0.0261,0.0908,0.0176,0.0098,0.0082,0.0,0.0003,0.0001,0.0,0.2199,0.4172,0.3896,0.1055,0.3782,0.8101,0.2371,0.6954,0.3882,0.1854,0.0252,0.015,0.0143,0.4046,0.6358,0.793103,877
COC1(OC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C(=O)C=CC(=O)C12,0.0101,0.009,0.0066,0.0023,0.5023,0.0756,0.0332,0.0212,0.0954,0.0089,0.0054,0.0055,0.5045,0.0407,0.0198,0.0434,0.3924,0.0383,0.0244,0.0196,0.1536,0.0097,0.0083,0.0158,0.222,0.0193,0.0147,0.0212,0.1553,0.0353,0.0174,0.0112,0.0001,0.0085,0.0076,0.0012,0.0962,0.4849,0.2922,0.1216,0.1809,0.5054,0.2701,0.4902,0.3529,0.2262,0.0272,0.0153,0.0157,0.3105,0.6929,0.853659,873
CCN(CC)S1=NC(c2ccccc2)=NC(C(Cl)(Cl)Cl)=N1,0.0038,0.0032,0.0023,0.0007,0.4038,0.0327,0.0176,0.0238,0.088,0.0078,0.0048,0.0053,0.5973,0.0704,0.0332,0.0739,0.4152,0.044,0.0273,0.0204,0.2398,0.0226,0.0174,0.0216,0.2302,0.0218,0.0168,0.0242,0.1134,0.0234,0.0124,0.0094,0.0001,0.0004,0.0005,0.002,0.115,0.2564,0.0388,0.0208,0.808,0.3836,0.212,0.447,0.4415,0.2324,0.0251,0.0147,0.0202,0.3026,0.6156,0.821429,872
O=[N+]([O-])c1cc(Cl)cc2c1OC1(N3CCOCC3)CCCCC1=C2,0.0054,0.0048,0.0035,0.0011,0.4909,0.13,0.0556,0.0181,0.0747,0.0061,0.0039,0.0049,0.6113,0.1164,0.0474,0.057,0.1823,0.0087,0.0073,0.0115,0.1709,0.0116,0.0097,0.0171,0.1848,0.0142,0.0116,0.0195,0.1254,0.0263,0.0136,0.0097,0.0,0.0005,0.0003,0.0,0.1557,0.3268,0.0806,0.4726,0.8243,0.2546,0.3003,0.4432,0.2173,0.2051,0.0354,0.017,0.0154,0.3417,0.6252,0.757576,871
Cn1c(C(C#N)c2nc(Cl)nc(Cl)n2)nc2ccccc21,0.0414,0.0436,0.0321,0.0123,0.5215,0.158,0.0659,0.0196,0.1294,0.0146,0.0083,0.0068,0.6003,0.085,0.0368,0.0605,0.4439,0.0545,0.0329,0.0225,0.2333,0.0222,0.0171,0.0207,0.2086,0.0179,0.0139,0.0209,0.1337,0.0291,0.0149,0.0104,0.0016,0.0001,0.0,0.0,0.1066,0.3685,0.7583,0.1558,0.9334,0.473,0.7252,0.7062,0.316,0.2571,0.0472,0.0247,0.0193,0.5048,0.7232,0.757143,870
CC(=O)N(c1nc(Cl)ccc1[N+](=O)[O-])S(=O)(=O)c1ccc(N)cc1,0.0115,0.0107,0.0078,0.0026,0.3813,0.4357,0.2079,0.0091,0.0835,0.0074,0.0047,0.0053,0.6034,0.183,0.0722,0.0541,0.3215,0.0251,0.0173,0.0169,0.2628,0.0291,0.0216,0.0227,0.432,0.0923,0.052,0.0347,0.1158,0.0241,0.0127,0.0095,0.0002,0.0079,0.0077,0.0038,0.226,0.3842,0.3696,0.8366,0.4353,0.3358,0.5413,0.5323,0.517,0.2458,0.0906,0.0449,0.0176,0.4642,0.6191,0.686275,869
Cc1cc(O)c(C(C[N+](=O)[O-])c2ccc(Cl)cc2)c(=O)o1,0.0149,0.0144,0.0104,0.0035,0.4191,0.0537,0.0262,0.0183,0.1093,0.0111,0.0066,0.0063,0.5397,0.055,0.0257,0.0503,0.0976,0.0035,0.0035,0.0082,0.1716,0.0121,0.0103,0.0179,0.3253,0.0434,0.029,0.0302,0.1565,0.0363,0.0179,0.0115,0.0049,0.0085,0.0054,0.0127,0.1192,0.3678,0.073,0.0029,0.1327,0.2532,0.3187,0.4699,0.2236,0.2043,0.0265,0.015,0.0177,0.2179,0.7887,0.753425,866
CC(Nc1nc(Cl)nc(N)c1[N+](=O)[O-])C1CC2CCC1C2,0.005,0.0043,0.0031,0.001,0.4767,0.1263,0.0533,0.0157,0.1007,0.0095,0.0057,0.0057,0.5586,0.2097,0.0801,0.0398,0.3824,0.036,0.0232,0.0192,0.2456,0.0233,0.0178,0.0211,0.3234,0.0392,0.0256,0.0263,0.1135,0.0231,0.0122,0.0092,0.0,0.0,0.0,0.0,0.0247,0.0849,0.0252,0.0381,0.0691,0.0253,0.0815,0.3793,0.1026,0.2451,0.0524,0.0246,0.0153,0.0923,0.7274,0.828125,863
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(I)s2)c([N+](=O)[O-])c1,0.0067,0.006,0.0044,0.0014,0.2646,0.0189,0.0118,0.0143,0.0636,0.0049,0.0033,0.0045,0.567,0.0993,0.0411,0.0466,0.115,0.0043,0.0041,0.0086,0.1091,0.0056,0.0051,0.0127,0.3408,0.0477,0.0302,0.0282,0.076,0.0141,0.0082,0.0075,0.0011,0.0133,0.0007,0.0,0.4496,0.4459,0.92,0.7223,0.8942,0.7587,0.7903,0.4823,0.3761,0.1716,0.0238,0.0121,0.0138,0.6488,0.7123,0.622222,862
O=C(NC1(C(Cl)(Cl)Cl)Oc2ccccc2O1)c1ccccc1F,0.0048,0.0041,0.003,0.001,0.4693,0.1838,0.0771,0.0144,0.0716,0.0058,0.0038,0.0047,0.5769,0.1602,0.0619,0.0437,0.3253,0.025,0.0171,0.0165,0.1489,0.0091,0.0079,0.0153,0.2219,0.0193,0.0146,0.0209,0.0921,0.0178,0.0099,0.0082,0.0,0.0001,0.0003,0.0,0.0591,0.3236,0.0876,0.0373,0.1776,0.0717,0.1525,0.3838,0.1509,0.2123,0.0473,0.0217,0.0138,0.1605,0.6856,0.788462,861
Cc1cc(C)c(NS2=NC(C(Cl)(Cl)Cl)=NC(C(Cl)(Cl)Cl)=N2)c(C)c1,0.0085,0.0076,0.0055,0.0018,0.586,0.1035,0.0414,0.0248,0.1145,0.0118,0.0068,0.0061,0.5705,0.0643,0.0281,0.0492,0.4881,0.0674,0.0381,0.0225,0.3331,0.0453,0.0313,0.0258,0.337,0.0428,0.0276,0.0276,0.1322,0.0284,0.0145,0.0102,0.0064,0.3231,0.0222,0.0001,0.4269,0.5292,0.7753,0.3752,0.6661,0.6957,0.4748,0.7069,0.4902,0.2862,0.0771,0.0239,0.0187,0.5712,0.6025,0.804878,860
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(Br)cc2)cs1,0.0042,0.0036,0.0026,0.0008,0.3727,0.0325,0.0177,0.0199,0.0849,0.0075,0.0047,0.0052,0.3764,0.0189,0.0111,0.0318,0.0438,0.0012,0.0014,0.0051,0.189,0.0142,0.0115,0.0175,0.2321,0.0209,0.0156,0.0215,0.0846,0.0161,0.0091,0.0079,0.0075,0.463,0.2738,0.0124,0.2125,0.2906,0.2403,0.6065,0.914,0.5303,0.3998,0.6201,0.1605,0.155,0.0642,0.0386,0.0136,0.4416,0.6571,0.783019,856
Nc1nc(N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc(N2CCN(C(c3ccccc3)c3ccccc3)CC2)c1[N+](=O)[O-],0.0092,0.0085,0.0062,0.002,0.3899,0.0307,0.0178,0.0297,0.0844,0.0072,0.0046,0.0053,0.3296,0.0123,0.0082,0.0318,0.0627,0.0019,0.0022,0.0068,0.1669,0.0112,0.0097,0.019,0.0754,0.0036,0.0039,0.0117,0.0564,0.0098,0.0061,0.0065,0.6061,0.2522,0.1259,0.0219,0.4254,0.1937,0.1648,0.0278,0.9723,0.4656,0.3243,0.6244,0.2147,0.1979,0.0375,0.0205,0.015,0.3792,0.713,0.753623,854
Cc1ccc2c(c1)sc(=NC(=O)c1ccc([N+](=O)[O-])o1)n2C,0.0028,0.0023,0.0017,0.0005,0.416,0.0965,0.0436,0.014,0.0392,0.0025,0.0018,0.0035,0.4672,0.0502,0.0233,0.0334,0.3478,0.0288,0.019,0.0168,0.113,0.006,0.0054,0.013,0.1903,0.015,0.012,0.0189,0.0461,0.0078,0.0051,0.0059,0.0,0.0004,0.0,0.0,0.5532,0.4722,0.7559,0.9763,0.8461,0.8927,0.8002,0.776,0.3813,0.1803,0.0233,0.0124,0.0118,0.7171,0.7628,0.714286,852
O=C(O)C=CC(=O)Nc1ccccc1SC(F)(F)C(F)(F)C(F)(F)F,0.0043,0.0036,0.0027,0.0008,0.4186,0.0551,0.0286,0.0245,0.0971,0.0093,0.0056,0.0058,0.5643,0.0701,0.0311,0.0517,0.2651,0.0183,0.0141,0.0173,0.3079,0.0407,0.0293,0.0266,0.1632,0.0121,0.0104,0.0188,0.1273,0.0273,0.0141,0.01,0.0,0.0,0.0002,0.0,0.1764,0.3261,0.3181,0.0255,0.6978,0.4092,0.3847,0.6364,0.264,0.2164,0.0263,0.0151,0.0173,0.3598,0.7157,0.821429,850
